epoch,loss,val_loss,train_time
0,0.0027651310771860758,0.0006838263202452866,3.289750337600708
1,0.0015252324780045772,0.0006290101747781478,2.5384654998779297
2,0.0011839222640164812,0.0004803658379388414,2.285576820373535
3,0.0009586157962995393,0.000446979402839561,2.2979612350463867
4,0.0008352910639264873,0.00041444564337378285,2.2371151447296143
5,0.0007798070582453232,0.0003876307174251323,2.259949207305908
6,0.000745523514003972,0.00034238731450533864,2.4573957920074463
7,0.0007257482922240833,0.0004164948313524133,2.2249927520751953
8,0.0007285167043537896,0.00033195162537808014,2.234001874923706
9,0.0007120650455438889,0.00033324272443582045,2.1339995861053467
10,0.0006953105739420345,0.00032606610934331984,2.2380473613739014
11,0.0006971038611871856,0.00036262770151669036,2.2568607330322266
12,0.0007034820917483774,0.0003152754613202176,2.205737590789795
13,0.0006952344159427362,0.00033043277082301975,2.097968816757202
14,0.0006859392656064625,0.0003730118928758565,2.1907482147216797
15,0.0006741051192300512,0.00031618228588468623,2.2230005264282227
16,0.000674290476959587,0.00031283767019511127,2.2247493267059326
17,0.0006775850276364585,0.0003275023711149047,3.0692355632781982
18,0.0006643109027478788,0.0003331517952073187,2.6630020141601562
19,0.000669060778061828,0.00031162714417152506,3.414363145828247
20,0.0006558234542739126,0.00030748697900108906,3.183546781539917
21,0.0006634773621141146,0.0003636183090734444,2.3689863681793213
22,0.0006665298807248255,0.000310212176488496,2.341998338699341
23,0.0006652881094537368,0.00033002330982863354,2.3640005588531494
24,0.0006546515152016458,0.00030211398178885796,3.0690178871154785
25,0.0006372923004685609,0.0003132995102496609,3.297767162322998
26,0.0006506873490917732,0.0003129881056428129,2.841550827026367
27,0.0006357680192921721,0.0003151670526342549,2.756520986557007
28,0.0006406864300944568,0.000311409334341,2.7069995403289795
29,0.0006358480919497837,0.00030879395137701013,2.7486801147460938
30,0.0006375650007244647,0.0003486977697033068,2.624660015106201
31,0.0006328203153436979,0.00030282392912106185,2.6395583152770996
32,0.0006286409613730896,0.00031081151522251594,2.5549428462982178
33,0.0006275424222521132,0.0003226222871297493,2.5070598125457764
34,0.0006239646167845511,0.0003013301737213748,2.495561122894287
35,0.0006161136057858183,0.00031544440527140786,2.4167652130126953
36,0.0006175269745817374,0.00030460899169538986,2.3872478008270264
37,0.0006227970745944862,0.000308493303653786,2.228167772293091
38,0.0006327437778813423,0.0003291784805330226,2.206228733062744
39,0.0006193044951391332,0.0003122234863241289,2.377067804336548
40,0.0006159303408511605,0.0003126694347196902,2.446361541748047
41,0.0006101342949536058,0.00031071732650200253,3.0287625789642334
42,0.0006144756618601827,0.00030463483417577926,2.7748656272888184
43,0.0006088420546642351,0.00033232284069407064,2.6911628246307373
44,0.0006129150678504369,0.0003749679985333417,2.8209989070892334
45,0.0006194782404175972,0.00031884611123688105,3.1498327255249023
46,0.0006093717704379494,0.00030959985392691776,3.279630184173584
47,0.0006099643545295421,0.0002961566544542181,2.8209917545318604
48,0.0006030331593687347,0.00030095516348509194,2.294996738433838
49,0.0006063245591754057,0.0002973047839374224,2.187999963760376
50,0.0006063704721378431,0.00032857624455934616,2.1979987621307373
51,0.0006164629430841629,0.0003013803940547905,2.154998302459717
52,0.0006027212592976343,0.00030169092490453964,2.6140005588531494
53,0.0005977636334580092,0.0003139787206831644,2.353999376296997
54,0.0006084039751065867,0.00030011068216820113,2.1640002727508545
55,0.0005943465018094206,0.0003062605432431436,2.128999948501587
56,0.0006008346139393008,0.0003029572836856491,2.5768589973449707
57,0.0005890814432798711,0.0003030109641211511,2.254214286804199
58,0.0005938218284731296,0.00032791709181963333,2.321002244949341
59,0.0005957111661061775,0.0003163030334131419,2.2039997577667236
60,0.0005915806536567466,0.0002975210354843038,2.1680006980895996
61,0.0005914344981506868,0.0003118939350637114,2.853001117706299
62,0.0005962908172370702,0.0003030602978023904,3.1299962997436523
63,0.0005864695497555112,0.00030030004079105666,2.780000686645508
64,0.0005850846239445247,0.0003071491717571619,2.6169989109039307
65,0.0005907554596880266,0.0003159707562395002,2.6219983100891113
66,0.0005897305456697534,0.0002934655601486304,2.6080033779144287
67,0.0005928979064050733,0.00029646301211094117,2.3679983615875244
68,0.0005946341537549484,0.0002951379628741314,2.6022439002990723
69,0.0005862767712535173,0.0003182197319447532,2.335001230239868
70,0.0005798329434757085,0.0002919171290377894,2.477999687194824
71,0.0005882709198909435,0.0003027678232379181,2.128995895385742
72,0.00058525787807029,0.00030113429611449593,2.227998733520508
73,0.0005928343460930745,0.00030867397838376824,2.224001169204712
74,0.0005783366497786342,0.000297783107916907,2.608999729156494
75,0.0005739363164667863,0.0003039999879037928,2.636000871658325
76,0.0005795601524322117,0.00030080359002538834,2.632997512817383
77,0.0005755082917554925,0.00033880182410113316,2.258997678756714
78,0.0005914410282005276,0.0003026259918723208,2.60599946975708
79,0.0005848553808194067,0.00032620756124600027,2.419999599456787
80,0.0005838860916277317,0.0003035783167180029,2.1959986686706543
81,0.0005798030977361311,0.0002970571990987841,2.2649986743927
82,0.0005768926497350704,0.0002954619250003556,2.222001075744629
83,0.0005817561918196387,0.00030219558773927555,2.1619997024536133
84,0.0005758391922202753,0.000295038746939983,2.0650014877319336
85,0.0005748838947007722,0.0003041960770550186,2.075000524520874
86,0.0005773029974999836,0.0002968571384434779,2.127000093460083
87,0.0005697091578074806,0.0003073798229015194,2.0680007934570312
88,0.0005694790881426655,0.0003134529607223358,2.086002826690674
89,0.0005723159897190596,0.00029930532779608984,2.5250003337860107
90,0.0005732331752386686,0.00031895499174910833,2.823056936264038
