epoch,loss,val_loss,train_time,time
0,0.004215877175620069,0.0007519629183402235,13.300701141357422,19/12/2019 06:34:57
1,0.0009944546131460004,0.0005100921859767457,11.131143569946289,19/12/2019 06:34:57
2,0.0007422316366115908,0.000452529937057475,11.44471526145935,19/12/2019 06:34:57
3,0.0006299546624174348,0.00040460418415626086,11.034349203109741,19/12/2019 06:34:57
4,0.0005611824179360194,0.0003541144537593825,10.984899759292603,19/12/2019 06:34:57
5,0.0005024500474642245,0.0003538557871897774,11.076677799224854,19/12/2019 06:34:57
6,0.00047358179808162373,0.00033367711874936564,11.245279550552368,19/12/2019 06:34:57
7,0.00044257262983450027,0.0003117111803281549,10.959062576293945,19/12/2019 06:34:57
8,0.0004263954718786076,0.0003333082346559959,11.057523488998413,19/12/2019 06:34:57
9,0.0004123490707274202,0.0003347821371386461,10.872912406921387,19/12/2019 06:34:57
10,0.00039839956326677894,0.0002740671317458849,11.241174459457397,19/12/2019 06:34:57
11,0.00038844399706969426,0.00027892078158280547,11.273103475570679,19/12/2019 06:34:57
12,0.00037970019725242556,0.000292217847267977,10.94215989112854,19/12/2019 06:34:57
13,0.00037682662789785895,0.00027530765249949603,11.050990104675293,19/12/2019 06:34:57
14,0.0003751007561228338,0.00028270275936401586,10.831198453903198,19/12/2019 06:34:57
15,0.00037301126901187,0.0003147424877121264,11.13294506072998,19/12/2019 06:34:57
16,0.000377678909783721,0.00027380566355847006,11.37006950378418,19/12/2019 06:34:57
17,0.00036880767210209416,0.000265986675060896,11.177473545074463,19/12/2019 06:34:57
18,0.0003664587709490276,0.0002694228265655362,10.948054552078247,19/12/2019 06:34:57
19,0.00036462642089648634,0.00028636035129382524,10.634646654129028,19/12/2019 06:34:57
20,0.0003653093902888087,0.00027968980025877804,11.090402603149414,19/12/2019 06:34:57
21,0.00036805270859636616,0.00026445120358126666,11.20333218574524,19/12/2019 06:34:57
22,0.00036326574511179115,0.0002576885168101669,11.03095030784607,19/12/2019 06:34:57
23,0.00036151873479573193,0.00026451501811857044,11.003838300704956,19/12/2019 06:34:57
24,0.000362759613644723,0.0002611098527117273,11.020671844482422,19/12/2019 06:34:57
25,0.0003607905119688232,0.0002646327700388367,11.052616596221924,19/12/2019 06:34:57
26,0.00035785817920764245,0.0002631234581340483,10.961277723312378,19/12/2019 06:34:57
27,0.00035579322720048317,0.00025440146380457213,11.274368047714233,19/12/2019 06:34:57
28,0.0003586487673008864,0.00027718115949755605,10.933629989624023,19/12/2019 06:34:57
29,0.00035584270190512033,0.00026610012211588854,10.81164813041687,19/12/2019 06:34:57
30,0.0003562146407410431,0.000273918719654985,10.925677061080933,19/12/2019 06:34:57
31,0.0003539293129358278,0.0002679767916594608,11.008814096450806,19/12/2019 06:34:57
32,0.00035121978600627016,0.000264745192864591,11.053023338317871,19/12/2019 06:34:57
33,0.0003515608951818454,0.00025480625877483495,11.232212781906128,19/12/2019 06:34:57
34,0.00034802455785871994,0.00025943093777706396,11.01483416557312,19/12/2019 06:34:57
35,0.00034820619875143116,0.0002596335380285598,11.000682353973389,19/12/2019 06:34:57
36,0.00034580627685346023,0.00025600000651235564,11.059635877609253,19/12/2019 06:34:57
37,0.0003459776820498708,0.00025256450508632903,11.389941930770874,19/12/2019 06:34:57
38,0.00034585748427289276,0.0002580054312455164,11.061843633651733,19/12/2019 06:34:57
39,0.0003460003504617191,0.0002567884205572138,11.310327291488647,19/12/2019 06:34:57
40,0.0003454694797078046,0.00026778585675034204,11.25724744796753,19/12/2019 06:34:57
41,0.00034125903423182387,0.00024586785363338255,11.03372573852539,19/12/2019 06:34:57
42,0.0003434425889459307,0.00024824919015269565,11.097990036010742,19/12/2019 06:34:57
43,0.00034088503042817476,0.0002596293322346906,11.284496545791626,19/12/2019 06:34:57
44,0.0003414517417553405,0.0002540532189840558,11.425588130950928,19/12/2019 06:34:57
45,0.00033907084418761246,0.00025376739209669367,10.96330451965332,19/12/2019 06:34:57
46,0.00033799162353067593,0.00025142242177398494,11.126732110977173,19/12/2019 06:34:57
47,0.00033904502096083295,0.000252977133264332,10.923535108566284,19/12/2019 06:34:57
48,0.00034076579014470355,0.0002566462917554822,10.819350719451904,19/12/2019 06:34:57
49,0.0003357235287895945,0.00024556485464845025,11.032606840133667,19/12/2019 06:34:57
50,0.0003339106829309209,0.0002492239372393778,10.960475444793701,19/12/2019 06:34:57
51,0.0003372084119608675,0.0002625059914904384,10.707724571228027,19/12/2019 06:34:57
52,0.00034029919281848385,0.00024850462840838574,10.854498147964478,19/12/2019 06:34:57
53,0.0003342727423850894,0.0002504416734238562,11.224236249923706,19/12/2019 06:34:57
54,0.000331914529813416,0.0002557327942719007,10.791978597640991,19/12/2019 06:34:57
55,0.0003321328489032611,0.00025983432437209604,11.210015296936035,19/12/2019 06:34:57
56,0.0003295617544439967,0.0002558235685271908,10.77201247215271,19/12/2019 06:34:57
57,0.00033020494762767887,0.0002468510865973965,10.791982650756836,19/12/2019 06:34:57
58,0.00033100142317934225,0.0002577121350711429,11.302943706512451,19/12/2019 06:34:57
59,0.00032932264239147893,0.00024330693889707355,11.080008506774902,19/12/2019 06:34:57
60,0.00033050934745814856,0.00024672991069970424,11.396677017211914,19/12/2019 06:34:57
61,0.0003274785296099203,0.00025001523768956716,11.143569469451904,19/12/2019 06:34:57
62,0.0003274280208957204,0.0002436001700513009,10.89253854751587,19/12/2019 06:34:57
63,0.00032708724763475514,0.00028793342208573044,11.562194585800171,19/12/2019 06:34:57
