7.008300000000000640e-01,3.304219999999999686e+02,2.751549999999999940e+01,3.631940000000000168e-01,4.989959885573387055e+01,3.423410065528750579e+01,2.545879964792728600e+01
7.135399999999999521e-01,3.154159999999999968e+02,2.744350000000000023e+01,3.621530000000000027e-01,5.388400016753375610e+01,3.689780088191479734e+01,2.754870005911589104e+01
8.051199999999999468e-01,3.094970000000000141e+02,2.733269999999999911e+01,3.641059999999999852e-01,4.481040078111738012e+01,3.144940018729866082e+01,2.455900117743015443e+01
8.363299999999999068e-01,3.167160000000000082e+02,2.718220000000000169e+01,3.657119999999999815e-01,4.381389974089712069e+01,3.128460105789453394e+01,2.478139970058203190e+01
6.736699999999999910e-01,3.221639999999999873e+02,2.698880000000000123e+01,3.619789999999999952e-01,4.840190012128650920e+01,3.409670034416765816e+01,2.638719908577203910e+01
7.719899999999999540e-01,3.185960000000000036e+02,2.681500000000000128e+01,3.642360000000000042e-01,4.576670133228599724e+01,3.298270025212318046e+01,2.609389877212047892e+01
5.625999999999999890e-01,3.468809999999999718e+02,2.673710000000000164e+01,3.640619999999999967e-01,4.659550069677829498e+01,3.772079918953777167e+01,3.296479954183102024e+01
6.926899999999999169e-01,3.222729999999999873e+00,2.679449999999999932e+01,3.611110000000000153e-01,4.119090041434764515e+01,3.446920100616664229e+01,3.107060056346655230e+01
6.544999999999999707e-01,3.082089999999999996e+00,2.682860000000000156e+01,3.622400000000000064e-01,4.233629981473087867e+01,3.419870070970058862e+01,2.996229985737801016e+01
1.005229999999999846e+00,5.829899999999999949e+01,2.648389999999999844e+01,3.628469999999999751e-01,3.090070123296975879e+01,2.720869906083494882e+01,2.374349963217974135e+01
6.975299999999999834e-01,7.090099999999999625e+00,2.637829999999999941e+01,3.638020000000000143e-01,2.723379904624074754e+01,2.373750130997598617e+01,2.115389949887991250e+01
1.005959999999999965e+00,5.840600000000000236e+00,2.671819999999999951e+01,3.642360000000000042e-01,2.565349900681525241e+01,2.182829954374581760e+01,1.939519939765334300e+01
7.614000000000000767e-01,2.067839999999999989e+01,2.748039999999999949e+01,3.664060000000000095e-01,2.055627088810130942e+01,2.004836108784750337e+01,1.802200039514899643e+01
8.473600000000000021e-01,4.289229999999999876e+01,2.929550000000000054e+01,3.668839999999999879e-01,2.544542736516147841e+01,2.481671498825401301e+01,2.230839944297075661e+01
7.539399999999999435e-01,2.504720000000000013e+01,3.069259999999999522e+01,3.657119999999999815e-01,1.869203963464870810e+01,1.823019175529107727e+01,1.638760004261136416e+01
7.674300000000000566e-01,3.762100000000000222e+01,3.132349999999999923e+01,3.650169999999999804e-01,1.752415725978836392e+01,1.709116572830453862e+01,1.536369951435923831e+01
6.765100000000000557e-01,3.521050000000000324e+01,3.178699999999999903e+01,3.619360000000000355e-01,1.250690786323696280e+01,1.219788386227935639e+01,1.096499942427873719e+01
1.717630000000000212e+00,1.261500000000000199e+02,3.043430000000000035e+01,3.599829999999999974e-01,1.220133675036951892e+01,1.189986288161948558e+01,1.069710050687194069e+01
1.938129999999999908e+00,1.620960000000000036e+02,2.797860000000000014e+01,3.640619999999999967e-01,1.134096585496142495e+01,1.106075025878474349e+01,9.942800045400858266e+00
1.244510000000000005e+00,1.856250000000000000e+02,2.898389999999999844e+01,3.638449999999999740e-01,1.270868444438651146e+01,1.239467489407584289e+01,1.114190007153153594e+01
1.073360000000000092e+00,1.957040000000000077e+02,3.076860000000000284e+01,3.641059999999999852e-01,1.474628910387307279e+01,1.438193387650698618e+01,1.292829956871271335e+01
1.106119999999999992e+00,3.085960000000000036e+02,2.964649999999999963e+01,3.618919999999999915e-01,2.192102363222837269e+01,2.137939315873384771e+01,1.921850021886825743e+01
9.582100000000000062e-01,3.092370000000000232e+02,2.913289999999999935e+01,3.616750000000000242e-01,2.638586890239268357e+01,2.573391984622925932e+01,2.313289907366037568e+01
8.658699999999999175e-01,3.163770000000000095e+02,2.881970000000000098e+01,3.624129999999999852e-01,3.420756272672116438e+01,3.336235318233072888e+01,2.999029893767833954e+01
8.960399999999999476e-01,3.143870000000000005e+02,2.823549999999999827e+01,3.632810000000000206e-01,3.177633079203218003e+01,3.099119277194887800e+01,2.785880032461881939e+01
8.295700000000000296e-01,3.038159999999999741e+02,2.823780000000000001e+01,3.653649999999999953e-01,2.760690382097661555e+01,2.692478510977328199e+01,2.420339925849437890e+01
7.538199999999998235e-01,3.153120000000000118e+02,2.827110000000000056e+01,3.652340000000000031e-01,3.047682233572751187e+01,2.972379291569442117e+01,2.671950117641687683e+01
1.120620000000000172e+00,2.995299999999999727e+02,2.790940000000000154e+01,3.631079999999999863e-01,2.921141607349365898e+01,2.848965264744311909e+01,2.561009994882345353e+01
8.584100000000000064e-01,3.196920000000000073e+02,2.750529999999999831e+01,3.642799999999999927e-01,2.857426632879674244e+01,2.786824576784670882e+01,2.505150092017650820e+01
7.022700000000000609e-01,3.204689999999999941e+02,2.716750000000000043e+01,3.633250000000000091e-01,3.089599896783381539e+01,3.013261242025345865e+01,2.708699980837107191e+01
9.013399999999999190e-01,3.157529999999999859e+02,2.699540000000000006e+01,3.630209999999999826e-01,3.276536335983126946e+01,3.195578806040436604e+01,2.872590046280623000e+01
8.197399999999999132e-01,3.194010000000000105e+02,2.687650000000000006e+01,3.634110000000000396e-01,3.627220182012766259e+01,3.537597862470895649e+01,3.180039994090795830e+01
7.034799999999999942e-01,3.326630000000000109e+02,2.680979999999999919e+01,3.634550000000000280e-01,4.832468760640919214e+01,4.713066839139164443e+01,4.236700050699711539e+01
7.625999999999999446e-01,3.146959999999999695e+02,2.681449999999999889e+01,3.649310000000000054e-01,6.027611059838532981e+01,5.878679245012999388e+01,5.284499775934219912e+01
8.543700000000000738e-01,3.244279999999999973e+02,2.681409999999999982e+01,3.642360000000000042e-01,5.790932296322286277e+01,5.647848403240740822e+01,5.076999845969677949e+01
1.140979999999999883e+00,3.159820000000000277e+02,2.731830000000000069e+01,3.668839999999999879e-01,5.855947646740078483e+01,5.711257337114215460e+01,5.133999808526039743e+01
1.140779999999999905e+00,3.084479999999999791e+02,2.830940000000000012e+01,3.681420000000000248e-01,4.622697179764509201e+01,4.508478350192309136e+01,4.052790063619614358e+01
1.149889999999999857e+00,3.130559999999999832e+02,2.965630000000000166e+01,3.674050000000000371e-01,4.010970689687133017e+01,3.911866560688615380e+01,3.516479995226860211e+01
1.236040000000000028e+00,3.215950000000000273e+02,3.179040000000000177e+01,3.670140000000000069e-01,2.712761460334807495e+01,2.645733829741925547e+01,2.378319899374247015e+01
1.660409999999999942e+00,3.091659999999999968e+02,3.331419999999999959e+01,3.657549999999999968e-01,1.926907966631278413e+01,1.879297412860766414e+01,1.689349995681643790e+01
1.253700000000000037e+00,3.138890000000000100e+02,3.451209999999999667e+01,3.651039999999999841e-01,1.258424245891347404e+01,1.227330765422806280e+01,1.103279985955357745e+01
1.593110000000000026e+00,3.207009999999999650e+02,3.530460000000000065e+01,3.621960000000000179e-01,1.071008819085359498e+01,1.044546048754453871e+01,9.389699846744537837e+00
1.688149999999999817e+00,3.040280000000000200e+02,3.616850000000000165e+01,3.638020000000000143e-01,1.034508958118408906e+01,1.008948036045581276e+01,9.069699924409389880e+00
1.782599999999999962e+00,3.046170000000000186e+02,3.545259999999999678e+01,3.615019999999999900e-01,1.084194407144933869e+01,1.057405843802541590e+01,9.505299935162067726e+00
1.228329999999999922e+00,3.100310000000000059e+02,3.507159999999999656e+01,3.598520000000000052e-01,1.041660666771791810e+01,1.015923038382269539e+01,9.132400059506299073e+00
1.193220000000000169e+00,3.198059999999999832e+02,3.481450000000000244e+01,3.604600000000000026e-01,1.231231825054809370e+01,1.200810222141817363e+01,1.079439970335364407e+01
3.173099999999999810e-01,2.233759999999999764e+02,3.370819999999999794e+01,3.615019999999999900e-01,1.663127983816713140e+01,1.622034975913912191e+01,1.458090007895231466e+01
9.277999999999999581e-01,1.839979999999999905e+02,3.214889999999999759e+01,3.605470000000000064e-01,2.040810357648879148e+01,1.990385473351926038e+01,1.789209982305765223e+01
9.436999999999999833e-01,1.852450000000000045e+02,3.154639999999999844e+01,3.615450000000000053e-01,2.281823564034327845e+01,2.225443661427870623e+01,2.000509985324740825e+01
9.697399999999999354e-01,1.677520000000000095e+02,3.102800000000000225e+01,3.624129999999999852e-01,2.775678170002251832e+01,2.707095976638049351e+01,2.433479951149225684e+01
1.096689999999999943e+00,1.675240000000000009e+02,3.069099999999999540e+01,3.633679999999999688e-01,3.538365754875540858e+01,3.450938874116540234e+01,3.102139944529533722e+01
1.343520000000000048e+00,1.656299999999999955e+02,3.038029999999999831e+01,3.641490000000000005e-01,4.685648072055727198e+01,4.569873835118860939e+01,4.107980083829165352e+01
1.095999999999999863e+00,1.437720000000000198e+02,3.000130000000000052e+01,3.632810000000000206e-01,5.436415974944829799e+01,5.302091565281153152e+01,4.766189907789230773e+01
9.013799999999999590e-01,1.368340000000000032e+02,2.955379999999999896e+01,3.605030000000000179e-01,5.363302502430975238e+01,5.230784599862993645e+01,4.702090196430683733e+01
7.953899999999999304e-01,1.338670000000000186e+02,2.913540000000000063e+01,3.582029999999999936e-01,5.351040419711172547e+01,5.218825491939485772e+01,4.691339838993550160e+01
7.382099999999999218e-01,1.289290000000000020e+02,2.879929999999999879e+01,3.609809999999999963e-01,5.321806520663201923e+01,5.190313911832869564e+01,4.665710027873516452e+01
1.297640000000000182e-01,3.177390000000000114e+01,2.862419999999999831e+01,3.612849999999999673e-01,5.404170558017491999e+01,5.270642876678706301e+01,4.737919852399826937e+01
7.166100000000000803e-01,1.553250000000000064e+01,2.844739999999999824e+01,3.614580000000000015e-01,6.723618112193047125e+01,6.557489170278610402e+01,5.894699915874004859e+01
7.022700000000000609e-01,3.436969999999999459e+02,2.824930000000000163e+01,3.647569999999999979e-01,6.966684717620908884e+01,6.794550021468103296e+01,6.107800165569783246e+01
7.365199999999999525e-01,3.283719999999999573e+02,2.872990000000000066e+01,3.644100000000000117e-01,5.936133762636780631e+01,5.789462193164230541e+01,5.204300215649605121e+01
9.325799999999999645e-01,3.199440000000000168e+02,2.967119999999999891e+01,3.657549999999999968e-01,6.042667500239610234e+01,5.893363666886092034e+01,5.297699989938736564e+01
1.636179999999999968e+00,3.131429999999999723e+02,3.093329999999999913e+01,3.683589999999999365e-01,4.932809411112963716e+01,4.810928246171773282e+01,4.324670249783993370e+01
1.912959999999999772e+00,3.038159999999999741e+02,3.275260000000000105e+01,3.677079999999999793e-01,4.190823857293278110e+01,4.087275868465751927e+01,3.674160046988725981e+01
1.563979999999999926e+00,3.046090000000000373e+02,3.475580000000000069e+01,3.666229999999999767e-01,2.018317329458892218e+01,1.968448208875954464e+01,1.769489996850490954e+01
1.740210000000000035e+00,3.088509999999999991e+02,3.597310000000000230e+01,3.638020000000000143e-01,1.479066044752299725e+01,1.442520888121426381e+01,1.296720061147213165e+01
1.772049999999999903e+00,3.114340000000000259e+02,3.688269999999999982e+01,3.607199999999999851e-01,1.045036918991804065e+01,1.019215869265794971e+01,9.162000184535981973e+00
1.106940000000000035e+00,3.173629999999999995e+02,3.724940000000000140e+01,3.595920000000000227e-01,9.389477709347382017e+00,9.157480000531302622e+00,8.231900226905942475e+00
1.399350000000000094e+00,3.123990000000000009e+02,3.658469999999999800e+01,3.586369999999999836e-01,9.765882256273179962e+00,9.524584243949503204e+00,8.561899910718203444e+00
1.529239999999999933e+00,3.153600000000000136e+02,3.620940000000000225e+01,3.602859999999999951e-01,1.092555146583728387e+01,1.065560003870912098e+01,9.578599830016495176e+00
1.042550000000000088e+00,3.234110000000000014e+02,3.557199999999999562e+01,3.601559999999999762e-01,1.351316387743502823e+01,1.317927703564614283e+01,1.184719962412119010e+01
7.680700000000000305e-01,3.192079999999999700e+02,3.463000000000000256e+01,3.605030000000000179e-01,1.797550146435946061e+01,1.753135800040513459e+01,1.575939995425939699e+01
8.424200000000000577e-01,1.437079999999999984e+02,3.352329999999999899e+01,3.598520000000000052e-01,1.937515782709792234e+01,1.889643128202483169e+01,1.698650031986832687e+01
1.130920000000000147e+00,1.641069999999999993e+02,3.265559999999999974e+01,3.597659999999999747e-01,3.178670909620821305e+01,3.100131464622915090e+01,2.786789914429188286e+01
1.321749999999999980e+00,1.710780000000000030e+02,3.225330000000000297e+01,3.600260000000000127e-01,4.421240593933313789e+01,4.311999407184869426e+01,3.876169961208105263e+01
1.084810000000000052e+00,1.639329999999999927e+02,3.210730000000000217e+01,3.620659999999999989e-01,3.384872560679912112e+01,3.301238230526448092e+01,2.967570088863373101e+01
1.028450000000000086e+00,1.442420000000000186e+02,3.171279999999999788e+01,3.621090000000000142e-01,4.037022444985807113e+01,3.937274622298777871e+01,3.539319971740246018e+01
1.018909999999999982e+00,1.523810000000000002e+02,3.121329999999999671e+01,3.597219999999999862e-01,4.055226846512407235e+01,3.955029224637896590e+01,3.555280051916837891e+01
1.087189999999999879e+00,1.928890000000000100e+02,3.089890000000000114e+01,3.606340000000000101e-01,3.415292797847092032e+01,3.330906836394966319e+01,2.994239980947971702e+01
9.867299999999998850e-01,1.618389999999999986e+02,3.065609999999999857e+01,3.619789999999999952e-01,3.300340942829847535e+01,3.218795242339373175e+01,2.893459913015366070e+01
9.227299999999999391e-01,9.659700000000000841e+01,3.047699999999999676e+01,3.601559999999999762e-01,4.410324846991896663e+01,4.301353369417787320e+01,3.866599957156181944e+01
1.014550000000000063e+00,8.783899999999999864e+01,3.003640000000000043e+01,3.608939999999999926e-01,5.885718126806616368e+01,5.740292240253091904e+01,5.160100048518181381e+01
9.180799999999998962e-01,7.685999999999999943e+01,2.964310000000000045e+01,3.621960000000000179e-01,5.626033021245896748e+01,5.487023503245413991e+01,4.932430102908612213e+01
7.694800000000000528e-01,7.731499999999999773e+01,2.955930000000000035e+01,3.603300000000000392e-01,6.870416108112037534e+01,6.700660042329133148e+01,6.023399987733365180e+01
8.139600000000000168e-01,7.991899999999999693e+01,3.020889999999999986e+01,3.632380000000000053e-01,6.911592669059335492e+01,6.740819201873243571e+01,6.059500115120411579e+01
6.725899999999999102e-01,3.334449999999999932e+02,3.072530000000000072e+01,3.640619999999999967e-01,8.479832274520397561e+01,8.270310326683522817e+01,7.434400015163421926e+01
1.277479999999999949e+00,3.091279999999999859e+02,3.176529999999999632e+01,3.661889999999999867e-01,5.959402075713872904e+01,5.812155586582423439e+01,5.224699905347824824e+01
8.570399999999999130e-01,3.302669999999999959e+02,3.361939999999999884e+01,3.662329999999999752e-01,4.683013137535751014e+01,4.567304005260766075e+01,4.105669996011257439e+01
1.239510000000000112e+00,3.070500000000000114e+02,3.570949999999999847e+01,3.640619999999999967e-01,3.191388856407254693e+01,3.112535173002630984e+01,2.797939934939146411e+01
1.422099999999999920e+00,3.054929999999999950e+02,3.700789999999999935e+01,3.640619999999999967e-01,2.509035320634394850e+01,2.447041409604996787e+01,2.199710044008493526e+01
1.199230000000000018e+00,3.117900000000000205e+02,3.813880000000000337e+01,3.630639999999999978e-01,2.374134026784449603e+01,2.315473292749375389e+01,2.081439994722605036e+01
1.311470000000000358e+00,3.118209999999999695e+02,3.849369999999999692e+01,3.607199999999999851e-01,1.354669875485077490e+01,1.321198332440480705e+01,1.187660016945004671e+01
9.308899999999999952e-01,3.245930000000000177e+02,3.666049999999999898e+01,3.577690000000000037e-01,1.696468393700569877e+01,1.654551602096110940e+01,1.487320060533285293e+01
7.798699999999999521e-01,3.293050000000000068e+02,3.613280000000000314e+01,3.594179999999999597e-01,2.079602896024659131e+01,2.028219515387341687e+01,1.823220000258088191e+01
7.556100000000000039e-01,3.347509999999999764e+02,3.562420000000000186e+01,3.584199999999999608e-01,2.959169919922202752e+01,2.886053963670880051e+01,2.594350004261732323e+01
1.002720000000000056e+00,5.321699999999999875e+01,3.424450000000000216e+01,3.580300000000000149e-01,3.234629875481128636e+01,3.154707781493664243e+01,2.835850004673004676e+01
1.412519999999999998e+00,6.629699999999999704e+01,3.216980000000000217e+01,3.608510000000000328e-01,2.060577393405139546e+01,2.009664099939167770e+01,1.806540048062801418e+01
1.626849999999999685e+00,6.768699999999999761e+01,3.173029999999999973e+01,3.619360000000000355e-01,1.785265658298879643e+01,1.741154840298742457e+01,1.565169994813203935e+01
1.062279999999999891e+00,4.618540000000000134e+01,3.097650000000000148e+01,3.597219999999999862e-01,1.743256649925559643e+01,1.700183801660686811e+01,1.528340047901868992e+01
9.588200000000001166e-01,3.199979999999999905e+02,2.902580000000000027e+01,3.623699999999999699e-01,2.861737952209264080e+01,2.791029370891303074e+01,2.508929892307520149e+01
1.153240000000000043e+00,3.113700000000000045e+02,2.894790000000000063e+01,3.622400000000000064e-01,2.454547931089997093e+01,2.393900308951735667e+01,2.151940107464790586e+01
1.441049999999999942e+00,3.121539999999999964e+02,2.857860000000000156e+01,3.621090000000000142e-01,1.863740345015376576e+01,1.817690553615242521e+01,1.633969965523481704e+01
1.323629999999999862e+00,3.123750000000000000e+02,2.779339999999999833e+01,3.640619999999999967e-01,1.760753700939193322e+01,1.717248530891165359e+01,1.543679982951283591e+01
1.300789999999999891e+00,3.122819999999999823e+02,2.744669999999999987e+01,3.622829999999999662e-01,1.453732842675223935e+01,1.417813625529036159e+01,1.274510051348805639e+01
1.067299999999999915e+00,3.150659999999999741e+02,2.759969999999999857e+01,3.621530000000000027e-01,1.145708121180720518e+01,1.117399660655670068e+01,1.004460017336905153e+01
1.435729999999999951e+00,3.133890000000000100e+02,2.759890000000000043e+01,3.621530000000000027e-01,1.104474684943444984e+01,1.077185031111352309e+01,9.683100265040994969e+00
1.235149999999999970e+00,3.121929999999999836e+02,2.727240000000000109e+01,3.633250000000000091e-01,1.268233653543144435e+01,1.236897799625247885e+01,1.111880045253038496e+01
1.318149999999999933e+00,3.110950000000000273e+02,2.717030000000000101e+01,3.657549999999999968e-01,1.450242480814084445e+01,1.414409504455700706e+01,1.271449997159838752e+01
1.127320000000000100e+00,3.163650000000000091e+02,2.760439999999999827e+01,3.644969999999999599e-01,1.948693787932768373e+01,1.900544944303855743e+01,1.708449961927533423e+01
1.387369999999999770e+00,3.080159999999999627e+02,2.847109999999999985e+01,3.664060000000000095e-01,1.925584898016974122e+01,1.878007034977153111e+01,1.688190040978789597e+01
1.726190000000000113e+00,3.010889999999999986e+02,2.952899999999999991e+01,3.666670000000000207e-01,2.377476024568453283e+01,2.318732715564593860e+01,2.084369975832104771e+01
1.465449999999999919e+00,3.139230000000000018e+02,3.061100000000000065e+01,3.655380000000000296e-01,1.966590114971995362e+01,1.917999084141850830e+01,1.724139948439598413e+01
1.760179999999999856e+00,3.059490000000000123e+02,3.197860000000000014e+01,3.667969999999999842e-01,1.454439905939251076e+01,1.418503218486160300e+01,1.275129944640398172e+01
1.353110000000000035e+00,3.004329999999999927e+02,3.335349999999999682e+01,3.648440000000000016e-01,1.152232478150725292e+01,1.123762812080979501e+01,1.010180021929740946e+01
1.013190000000000035e+00,3.229170000000000300e+02,3.478070000000000306e+01,3.634979999999999878e-01,9.712501349642872484e+00,9.472522286936641223e+00,8.515100044846535710e+00
8.845600000000000129e-01,3.091740000000000350e+02,3.556430000000000291e+01,3.620659999999999989e-01,9.303703021712600219e+00,9.073824656657876631e+00,8.156700232565404107e+00
1.133010000000000073e+00,3.136909999999999741e+02,3.536070000000000135e+01,3.617619999999999725e-01,1.096672788316011449e+01,1.069575905817747241e+01,9.614699831485749471e+00
7.257000000000000117e-01,3.219979999999999905e+02,3.478569999999999851e+01,3.611550000000000038e-01,1.314371721794083747e+01,1.281895876232907305e+01,1.152330002775788387e+01
9.004000000000000892e-01,3.215609999999999786e+02,3.435329999999999728e+01,3.588979999999999948e-01,1.575345856969803471e+01,1.536421793169528449e+01,1.381130060571432239e+01
7.213100000000001177e-01,3.190640000000000214e+02,3.363819999999999766e+01,3.612849999999999673e-01,1.865131922501698014e+01,1.819047747635469037e+01,1.635189983013272652e+01
6.097299999999999942e-01,5.078199999999999648e+01,3.207450000000000045e+01,3.598520000000000052e-01,1.837449024101346495e+01,1.792048845640570320e+01,1.610919958132505769e+01
1.047339999999999938e+00,3.351359999999999673e+01,2.755949999999999989e+01,3.626300000000000079e-01,1.746849559658020823e+01,1.703687936825305371e+01,1.531490007394552499e+01
7.461800000000001765e-01,1.305390000000000050e+01,2.684890000000000043e+01,3.631510000000000016e-01,1.895609322207793568e+01,1.848772103655711163e+01,1.661909990379214364e+01
5.751800000000000246e-01,3.436409999999999627e+02,2.691720000000000113e+01,3.640619999999999967e-01,2.348686786878481314e+01,2.290654810005054287e+01,2.059130006197095142e+01
7.042699999999999516e-01,3.553869999999999436e+02,2.728610000000000113e+01,3.619360000000000355e-01,1.843597013148665198e+01,1.798044928541779797e+01,1.616309995150566436e+01
7.103699999999999459e-01,3.778540000000000010e+00,2.738960000000000150e+01,3.602859999999999951e-01,1.982490492756664580e+01,1.933506591169536293e+01,1.738080055391788648e+01
1.056159999999999988e+00,3.130109999999999673e+02,2.739400000000000190e+01,3.624999999999999889e-01,2.591479213193803943e+01,2.527448256572336405e+01,2.271989878827333698e+01
1.239539999999999864e+00,2.855779999999999745e+02,2.783449999999999847e+01,3.643659999999999677e-01,1.880165382987633294e+01,1.833709757387265782e+01,1.648370050171017809e+01
2.340230000000000032e+00,3.022270000000000323e+02,2.647729999999999961e+01,3.641929999999999890e-01,1.396724556439742315e+01,1.362213915169611766e+01,1.224530005714297509e+01
2.056379999999999875e+00,2.965370000000000346e+02,2.578549999999999898e+01,3.670140000000000069e-01,8.680581797087564055e+00,8.466099676733838564e+00,7.610400224283338844e+00
1.215479999999999894e+00,2.809110000000000014e+02,2.572350000000000136e+01,3.657989999999999853e-01,8.165249300681054478e+00,7.963500152505935681e+00,7.158600259959698953e+00
1.276349999999999874e+00,2.923419999999999845e+02,2.541989999999999839e+01,3.587239999999999873e-01,4.949268344460055147e+00,4.826980507822708155e+00,4.339100051030516880e+00
5.294200000000000017e-01,2.434140000000000157e+02,2.490869999999999962e+01,3.608510000000000328e-01,5.715537564544938220e+00,5.574316544518806538e+00,5.010900119356811899e+00
9.943299999999999361e-01,3.035330000000000155e+02,2.519510000000000005e+01,3.602859999999999951e-01,8.074455655954777100e+00,7.874949861265720052e+00,7.079000068366528176e+00
1.213520000000000154e+00,3.201940000000000168e+02,2.530099999999999838e+01,3.591150000000000175e-01,8.041149141445755433e+00,7.842466292962432917e+00,7.049799732327461932e+00
1.600700000000000012e+00,3.161940000000000168e+02,2.523170000000000002e+01,3.597659999999999747e-01,8.281592302311212350e+00,8.076968520354480319e+00,7.260599967628718510e+00
1.103939999999999921e+00,3.210090000000000146e+02,2.534540000000000148e+01,3.615019999999999900e-01,1.133583271641656687e+01,1.105574395119026399e+01,9.938299743503334227e+00
6.358899999999999553e-01,3.869830000000000325e+01,2.503190000000000026e+01,3.588109999999999911e-01,9.083220789637415749e+00,8.858790158126504721e+00,7.963400052040816135e+00
8.558999999999999941e-01,3.546790000000000305e+02,2.451559999999999917e+01,3.579860000000000264e-01,9.077745824854821066e+00,8.853450470227748781e+00,7.958600065797567957e+00
7.362800000000000455e-01,2.824379999999999882e+02,2.479699999999999704e+01,3.610680000000000001e-01,9.418905645053833098e+00,9.186180822987111583e+00,8.257700152963401763e+00
6.162800000000000500e-01,3.372709999999999582e+02,2.499599999999999866e+01,3.597219999999999862e-01,1.379774858279898631e+01,1.345683014653250709e+01,1.209669943371415357e+01
8.486500000000000155e-01,1.571610000000000262e+01,2.522589999999999932e+01,3.584199999999999608e-01,1.634395765041187332e+01,1.594012680430338058e+01,1.432900027623772843e+01
7.826499999999999568e-01,2.440090000000000003e+01,2.606019999999999825e+01,3.617190000000000127e-01,1.815514982347190198e+01,1.770656756015122113e+01,1.591690044724941444e+01
4.933529999999999860e-01,5.975500000000000256e+00,2.671969999999999956e+01,3.649739999999999651e-01,2.043776059322431493e+01,1.993277897680923516e+01,1.791810058799386240e+01
7.604799999999999338e-01,3.171709999999999923e+02,2.676129999999999853e+01,3.642799999999999927e-01,2.535816975487768588e+01,2.473161336217820860e+01,2.223189934742450902e+01
9.203999999999999959e-01,3.193999999999999773e+02,2.693410000000000082e+01,3.661019999999999830e-01,2.738357064317911949e+01,2.670697010744363453e+01,2.400759960979223706e+01
1.044220000000000148e+00,3.149710000000000036e+02,2.692129999999999868e+01,3.656679999999999930e-01,2.808117479963600616e+01,2.738733767513931028e+01,2.461919995558262286e+01
9.908599999999999630e-01,3.096899999999999977e+02,2.688769999999999882e+01,3.662329999999999752e-01,2.472775025282800243e+01,2.411677043260634434e+01,2.167920082652569036e+01
8.265799999999999814e-01,3.213149999999999977e+02,2.680310000000000059e+01,3.646269999999999789e-01,2.404896521062776316e+01,2.345475699149444893e+01,2.108409948906302844e+01
8.922100000000000586e-01,3.206700000000000159e+02,2.668880000000000052e+01,3.664499999999999980e-01,2.488047764135151851e+01,2.426572419225425037e+01,2.181309928852320112e+01
9.270500000000000407e-01,3.149019999999999868e+02,2.653480000000000061e+01,3.634550000000000280e-01,2.507461196447163587e+01,2.445506179296225824e+01,2.198329985004663811e+01
8.110500000000000487e-01,1.314979999999999905e+02,2.649050000000000082e+01,3.616750000000000242e-01,2.246932009878382175e+01,2.191414217058196812e+01,1.969920020529627891e+01
5.915699999999999292e-01,9.564200000000001012e+01,2.656009999999999849e+01,3.629340000000000344e-01,3.864115818478166631e+01,3.768640218637884232e+01,3.387730059921742054e+01
1.090750000000000108e+00,8.891100000000000136e+01,2.663639999999999830e+01,3.642360000000000042e-01,4.830404015265405349e+01,4.711053110040725045e+01,4.234889856517315110e+01
6.709500000000000464e-01,7.433999999999999497e-01,2.638319999999999865e+01,3.629769999999999941e-01,2.862296938645094713e+01,2.791574545741826796e+01,2.509419964355230803e+01
