epoch,loss,val_loss,train_time,time
0,0.003151534825881869,0.000851462086965145,6.355814218521118,09/12/2019 23:33:13
1,0.0013629538137945555,0.0005515042379070769,4.1810302734375,09/12/2019 23:33:13
2,0.0010872354102902592,0.0005843358055075232,3.8129663467407227,09/12/2019 23:33:13
3,0.0009318455728570655,0.0004873847629208853,4.076946496963501,09/12/2019 23:33:13
4,0.0008122009274673013,0.000506405496154535,3.82656192779541,09/12/2019 23:33:13
5,0.0007793304692989449,0.00036682929979567667,3.946917772293091,09/12/2019 23:33:13
6,0.000744318856569087,0.00044150369547822063,3.9057557582855225,09/12/2019 23:33:13
7,0.0007256051882580548,0.00033630178583359547,3.9270429611206055,09/12/2019 23:33:13
8,0.0007070561727662669,0.0003897746234988916,3.9463937282562256,09/12/2019 23:33:13
9,0.0007198603699186629,0.0003468739298668507,3.738001585006714,09/12/2019 23:33:13
10,0.0006972821685421927,0.00032550349116649245,3.875555992126465,09/12/2019 23:33:13
11,0.0006878685102255319,0.0004158107735684882,3.886996269226074,09/12/2019 23:33:13
12,0.0006903598129712583,0.000832529991069739,3.663003444671631,09/12/2019 23:33:13
13,0.0007174793251602534,0.00036380530258837377,3.6830389499664307,09/12/2019 23:33:13
14,0.0006794873248803183,0.0003522952413213831,3.6899983882904053,09/12/2019 23:33:13
15,0.0006825109693104697,0.00040351246266753777,3.697004556655884,09/12/2019 23:33:13
16,0.0006755064385857689,0.00035916158469011895,3.677034616470337,09/12/2019 23:33:13
17,0.0006660743643603143,0.0003260176515426716,3.657999277114868,09/12/2019 23:33:13
18,0.0006552801339703145,0.0003574426992771428,3.6685194969177246,09/12/2019 23:33:13
19,0.0006528600537958632,0.0004062091291536311,3.710068941116333,09/12/2019 23:33:13
20,0.0006558364979245909,0.0003583957823379736,3.6570019721984863,09/12/2019 23:33:13
21,0.000645945251043806,0.00034282286694244855,3.636190891265869,09/12/2019 23:33:13
22,0.0006449388069388581,0.00034282011619806574,3.661000967025757,09/12/2019 23:33:13
23,0.0006547113251181685,0.00040014399077620543,3.6550023555755615,09/12/2019 23:33:13
24,0.0006508806403301028,0.0003400883195134306,3.6556687355041504,09/12/2019 23:33:13
25,0.0006431143337238732,0.0003089463799190687,3.7859978675842285,09/12/2019 23:33:13
26,0.0006320025632312415,0.0003248590063548938,3.839460611343384,09/12/2019 23:33:13
27,0.0006271607219259735,0.0003449723884714293,3.622999906539917,09/12/2019 23:33:13
28,0.0006355885039123646,0.000436360082550319,3.6760003566741943,09/12/2019 23:33:13
29,0.0006488390549936293,0.00034902581042440503,3.674926996231079,09/12/2019 23:33:13
30,0.000636382951058744,0.0003406357119430079,3.649000406265259,09/12/2019 23:33:13
31,0.0006381161489587926,0.00033477468979984705,3.6180009841918945,09/12/2019 23:33:13
32,0.0006324374738793128,0.00032936922279941416,3.604884624481201,09/12/2019 23:33:13
33,0.0006227337280513717,0.0004028084872632443,3.6105144023895264,09/12/2019 23:33:13
34,0.0006360878979250684,0.000421345321562664,3.609001398086548,09/12/2019 23:33:13
35,0.0006236754035468851,0.0003070055607252977,3.780069589614868,09/12/2019 23:33:13
36,0.0006230636126766015,0.0003823069941537977,3.8118367195129395,09/12/2019 23:33:13
37,0.000613819536200276,0.0003310144415625847,3.6050004959106445,09/12/2019 23:33:13
38,0.0006147151804550214,0.0003253085277315638,3.585000991821289,09/12/2019 23:33:13
39,0.0006150829508609104,0.0003261418526999874,3.5990006923675537,09/12/2019 23:33:13
40,0.0006074102120926556,0.0003656036852983356,3.590319871902466,09/12/2019 23:33:13
41,0.0006095725970692092,0.00037360860036330415,3.6030004024505615,09/12/2019 23:33:13
42,0.0006179323671979991,0.00030541709180283995,3.7887182235717773,09/12/2019 23:33:13
43,0.0006013452932405795,0.0003177883274670746,3.8084559440612793,09/12/2019 23:33:13
44,0.0006185110479740136,0.0003167750081766663,3.6290030479431152,09/12/2019 23:33:13
45,0.0006047334229334778,0.00036709250076162917,3.7645626068115234,09/12/2019 23:33:13
46,0.000603554914233796,0.00031140970444513874,4.0598649978637695,09/12/2019 23:33:13
47,0.0006104308782308235,0.00032370126895146475,4.143998146057129,09/12/2019 23:33:13
48,0.0006215512379885787,0.000304938388497438,4.437000036239624,09/12/2019 23:33:13
49,0.0006050115403641818,0.00031403294947627457,4.309998989105225,09/12/2019 23:33:13
50,0.0006020719865106183,0.0003316284248406173,4.27351713180542,09/12/2019 23:33:13
51,0.0006034025539319444,0.00031218445315550457,4.407120227813721,09/12/2019 23:33:13
52,0.0006020407137518442,0.00032170187448431984,3.8320436477661133,09/12/2019 23:33:13
53,0.0006057153384618906,0.0003890281512961504,3.594961166381836,09/12/2019 23:33:13
54,0.0006097188936640958,0.00030802322087899043,3.9280049800872803,09/12/2019 23:33:13
55,0.0006013560689735654,0.00035213790174982464,5.519498109817505,09/12/2019 23:33:13
56,0.000593637771941547,0.0003279783824230203,6.5049989223480225,09/12/2019 23:33:13
57,0.0005935429241484617,0.00031718225412038695,5.469001770019531,09/12/2019 23:33:13
58,0.0006024439877183028,0.0003323442576369246,4.9880006313323975,09/12/2019 23:33:13
59,0.0006008158869307799,0.0003754760928629566,4.390989065170288,09/12/2019 23:33:13
60,0.0006085505651707771,0.0003395093880359782,5.074000358581543,09/12/2019 23:33:13
61,0.0005918499572843438,0.0003321891580499401,4.779003381729126,09/12/2019 23:33:13
62,0.0005976499581220942,0.000315582083839779,5.120002269744873,09/12/2019 23:33:13
63,0.0005980170320808178,0.00037274506251925286,6.112998962402344,09/12/2019 23:33:13
