epoch,loss,val_loss,train_time,time,-1
0.0,0.002518616383895278,0.0006884510512463748,9.014146089553833,07/02/2021 10:40:53,
1.0,0.000985656282864511,0.0004902721266262233,1.2477879524230957,07/02/2021 10:40:53,
2.0,0.0007318438729271293,0.0004893438890576363,1.3647921085357666,07/02/2021 10:40:53,
3.0,0.0006101480685174465,0.000488610821776092,1.2771596908569336,07/02/2021 10:40:53,
4.0,0.0005305149825289845,0.00035204473533667624,1.2786445617675781,07/02/2021 10:40:53,
5.0,0.00045395223423838615,0.00031451875111088157,1.2730839252471924,07/02/2021 10:40:53,
6.0,0.0004149388987571001,0.0003291264292784035,1.2801661491394043,07/02/2021 10:40:53,
7.0,0.0003825923486147076,0.00028145330725237727,1.3262841701507568,07/02/2021 10:40:53,
8.0,0.0003604259400162846,0.00034002441680058837,1.2640612125396729,07/02/2021 10:40:53,
9.0,0.00033883863943628967,0.0002697792660910636,1.2718713283538818,07/02/2021 10:40:53,
10.0,0.0003346579323988408,0.000259270251262933,1.308452844619751,07/02/2021 10:40:53,
11.0,0.000333573465468362,0.00033921777503564954,1.3004000186920166,07/02/2021 10:40:53,
12.0,0.00032966319122351706,0.0002699026954360306,1.2529795169830322,07/02/2021 10:40:53,
13.0,0.0003255492483731359,0.00027614147984422743,1.263028621673584,07/02/2021 10:40:53,
14.0,0.0003290612658020109,0.0002598111459519714,1.2481846809387207,07/02/2021 10:40:53,
15.0,0.0003212312003597617,0.0002888804010581225,1.252882480621338,07/02/2021 10:40:53,
16.0,0.0003355990629643202,0.00026314082788303494,1.2777621746063232,07/02/2021 10:40:53,
17.0,0.0003228205896448344,0.0002690864203032106,1.277259349822998,07/02/2021 10:40:53,
18.0,0.00032267309143207967,0.0002583377354312688,1.2943010330200195,07/02/2021 10:40:53,
19.0,0.0003244667313992977,0.00026092538610100746,1.2105467319488525,07/02/2021 10:40:53,
20.0,0.0003247645800001919,0.00026078184600919485,1.2437834739685059,07/02/2021 10:40:53,
21.0,0.00032171601196751,0.00026542021078057587,1.200591802597046,07/02/2021 10:40:53,
22.0,0.0003186505055055022,0.000260763568803668,1.2139391899108887,07/02/2021 10:40:53,
23.0,0.0003147292882204056,0.00025805961922742426,1.2866466045379639,07/02/2021 10:40:53,
24.0,0.0003134213329758495,0.0002811980957631022,1.2244644165039062,07/02/2021 10:40:53,
25.0,0.00031625948031432927,0.0002886211150325835,1.2025985717773438,07/02/2021 10:40:53,
26.0,0.0003195736790075898,0.0002605904883239418,1.2252850532531738,07/02/2021 10:40:53,
27.0,0.0003158591571263969,0.0002592111995909363,1.2086279392242432,07/02/2021 10:40:53,
28.0,0.0003258642682339996,0.00028902068152092397,1.2441060543060303,07/02/2021 10:40:53,
29.0,0.00031529730767942965,0.00026532451738603413,1.240560531616211,07/02/2021 10:40:53,
30.0,0.0003140229091513902,0.0002625590132083744,1.223846197128296,07/02/2021 10:40:53,
31.0,0.0003148594405502081,0.00025786893093027174,1.2361931800842285,07/02/2021 10:40:53,
32.0,0.0003052678657695651,0.00025647878646850586,1.3145031929016113,07/02/2021 10:40:53,
33.0,0.0003109743120148778,0.0002914734650403261,1.338472604751587,07/02/2021 10:40:53,
34.0,0.0003103564667981118,0.0002556945546530187,1.296973466873169,07/02/2021 10:40:53,
35.0,0.00030679182964377105,0.00026365203666500747,1.2009172439575195,07/02/2021 10:40:53,
36.0,0.00031389982905238867,0.0002572984085418284,1.1935889720916748,07/02/2021 10:40:53,
37.0,0.00030128235812298954,0.00026876074844039977,1.2177503108978271,07/02/2021 10:40:53,
38.0,0.00030243556830100715,0.0002561561414040625,1.2458930015563965,07/02/2021 10:40:53,
39.0,0.00029988272581249475,0.0002662304323166609,1.2831413745880127,07/02/2021 10:40:53,
40.0,0.0003012685920111835,0.0003126256342511624,1.2303886413574219,07/02/2021 10:40:53,
41.0,0.00030427504680119455,0.00027545916964299977,1.2109365463256836,07/02/2021 10:40:53,
42.0,0.00030491960933431983,0.000265951530309394,1.191610336303711,07/02/2021 10:40:53,
43.0,0.00030013921787030995,0.00026297394651919603,1.277557611465454,07/02/2021 10:40:53,
44.0,0.0002961338614113629,0.0002540328132454306,1.2976152896881104,07/02/2021 10:40:53,
45.0,0.00029610018827952445,0.0002612376702018082,1.2551138401031494,07/02/2021 10:40:53,
46.0,0.00029720758902840316,0.00026667164638638496,1.2676684856414795,07/02/2021 10:40:53,
47.0,0.0002951386268250644,0.0002545650932006538,1.2583160400390625,07/02/2021 10:40:53,
48.0,0.00029454115428961813,0.00025697285309433937,1.2406442165374756,07/02/2021 10:40:53,
49.0,0.00029738503508269787,0.0002514148654881865,1.3071770668029785,07/02/2021 10:40:53,
50.0,0.00029313511913642287,0.0002572645025793463,1.2577672004699707,07/02/2021 10:40:53,
51.0,0.0002942299179267138,0.0002571607183199376,1.2390704154968262,07/02/2021 10:40:53,
52.0,0.0002952665963675827,0.0002545253373682499,1.2629241943359375,07/02/2021 10:40:53,
53.0,0.00029214328969828784,0.00025533957523293793,1.1756644248962402,07/02/2021 10:40:53,
54.0,0.0002909193281084299,0.0002525919408071786,1.256417989730835,07/02/2021 10:40:53,
55.0,0.0002954790834337473,0.0002743997611105442,1.2743914127349854,07/02/2021 10:40:53,
56.0,0.0003037792630493641,0.0002610830997582525,1.2956154346466064,07/02/2021 10:40:53,
57.0,0.00029754062416031957,0.0002583064488135278,1.2367560863494873,07/02/2021 10:40:53,
58.0,0.000296115962555632,0.00025402350001968443,1.2188420295715332,07/02/2021 10:40:53,
