TIME,WIND_SPEED,WIND_DIR,TEMP,RH,BAROMETER,RADIATION,INNER_TEMP,PM10,PM2.5,PM1
1.4517684e+18,0.79672,212.81599999999997,19.8852,0.35581599999999997,1020.22,0.9971399999999999,27.2438,149.375,137.042,86.322
1.451772e+18,0.7016100000000001,315.882,19.9683,0.35425300000000004,1020.2,0.9807299999999999,26.9735,146.775,98.876,82.0
1.4517756e+18,0.69973,307.45,19.4239,0.35321199999999997,1020.01,0.9625,26.7873,156.1,104.374,83.05799999999999
1.4517792e+18,0.6699,345.089,18.9158,0.355078,1019.59,0.96615,26.3649,138.947,93.676,76.39699999999999
1.4517828e+18,0.56118,312.306,18.6861,0.355686,1019.09,0.9880200000000001,25.7935,144.921,96.84899999999999,76.56
1.4517864e+18,0.5454899999999999,303.151,18.7577,0.356076,1018.31,0.97465,25.745,132.563,90.854,73.801
1.45179e+18,0.5822,330.69800000000004,18.7927,0.35438400000000003,1017.77,0.98924,25.7064,130.828,90.24700000000001,73.62899999999999
1.4517936e+18,0.6992,328.705,18.7381,0.355903,1017.48,1.0056399999999999,25.6975,52.05064742337042,37.458659349537164,31.507676259941118
1.4517972e+18,0.7955899999999999,318.317,18.7082,0.355773,1017.38,1.0305600000000001,25.7262,118.00299999999999,87.85700000000001,76.417
1.4518008e+18,0.7961,319.216,18.5326,0.355903,1017.64,1.02205,25.64,133.477,94.459,81.08800000000001
1.4518044e+18,0.87734,314.94,18.2382,0.35737800000000003,1018.03,1.15573,25.436999999999998,141.506,101.945,86.455
1.451808e+18,0.74444,318.841,18.0774,0.358116,1018.79,65.334,25.3536,154.535,108.12100000000001,90.31
1.4518116e+18,0.9925,320.439,18.6403,0.358333,1019.26,224.30700000000002,25.4648,157.45,116.00399999999999,97.281
1.4518152e+18,1.0133299999999998,311.203,19.2105,0.360156,1019.53,414.01099999999997,25.7671,147.222,113.35600000000001,95.686
1.4518188e+18,1.1486,314.494,20.3987,0.35816,1019.13,506.91,26.2689,124.12200000000001,93.64399999999999,80.031
1.4518224e+18,0.9209799999999999,298.173,21.8433,0.357769,1018.06,486.055,27.0506,116.064,83.193,71.313
1.451826e+18,1.0962100000000001,295.695,23.1158,0.358724,1016.5,664.23,28.06,95.03299999999999,65.592,54.818999999999996
1.4518296e+18,0.59103,347.43,24.2728,0.35681399999999996,1015.13,459.09,28.5924,69.15,47.9203,40.9011
1.4518332e+18,0.90869,103.79700000000001,24.8114,0.352691,1014.57,355.651,28.7475,96.484,49.7552,39.4503
1.4518368e+18,1.2575,144.612,24.9133,0.353646,1014.32,191.454,28.7878,101.48100000000001,52.755,42.3322
1.4518404e+18,1.4054200000000001,145.11,24.241999999999997,0.353038,1014.65,48.1049,28.764,102.866,52.855,42.7296
