PM10,PM2.5
58.0,32.0
61.0,34.0
65.0,39.0
71.0,40.0
74.0,42.0
79.0,44.0
92.0,52.0
109.0,61.00000000000001
122.0,68.0
111.00000000000001,60.0
84.0,41.0
72.0,35.0
68.0,35.0
60.0,27.0
53.0,17.0
51.0,15.0
47.0,16.0
43.0,15.0
43.0,15.0
46.0,18.0
48.99999999999999,24.0
50.0,28.0
50.0,27.0
48.99999999999999,27.0
50.0,25.0
54.0,23.0
58.0,31.9804908917602
57.0,32.216290526982746
61.0,27.0
68.0,28.0
69.0,28.0
65.0,27.0
62.00000000000001,26.0
58.0,23.0
55.99999999999999,22.0
61.0,27.0
64.0,34.0
64.0,35.0
63.0,30.999999999999996
63.0,30.999999999999996
63.0,29.0
58.99999999999999,27.0
58.0,25.0
61.0,27.0
57.0,26.0
30.995440189074614,30.995440189074607
66.0,33.0
62.00000000000001,24.0
60.0,19.0
61.0,27.0
58.0,28.0
58.99999999999999,29.0
66.0,30.0
65.0,33.0
58.99999999999999,30.999999999999996
60.0,29.0
65.0,32.0
64.0,32.0
64.0,29.0
68.0,34.0
70.0,37.0
77.0,38.0
83.0,44.0
95.0,48.0
101.0,49.0
92.0,47.0
92.0,50.0
93.0,47.0
88.0,46.0
84.0,47.0
85.0,44.0
81.0,41.0
75.0,43.0
76.0,42.0
77.0,37.0
76.0,36.0
71.0,37.0
69.0,39.0
73.0,42.0
71.0,38.0
62.00000000000001,30.999999999999996
57.0,28.0
55.99999999999999,27.0
57.0,28.0
57.0,27.0
53.0,26.0
52.00000000000001,22.0
55.0,24.0
53.0,26.0
46.0,23.0
44.0,26.0
42.0,22.0
44.0,20.0
46.0,19.0
37.0,19.0
26.000000000000004,19.0
23.0,12.0
24.0,12.0
23.0,14.0
32.216290526982746,14.0
21.0,16.0
26.000000000000004,13.0
27.999999999999996,11.0
30.0,12.0
27.999999999999996,13.0
22.0,12.0
20.0,15.0
22.0,15.0
23.0,12.0
16.0,11.0
10.0,8.0
9.0,6.0
11.0,6.0
10.0,5.0
13.000000000000002,7.0
16.0,7.0
13.000000000000002,10.0
13.000000000000002,13.0
17.0,11.0
20.0,11.0
25.0,11.0
25.0,11.0
25.0,14.0
27.0,13.0
25.0,12.0
23.0,15.0
27.0,16.0
34.0,17.0
36.0,17.0
36.0,18.0
32.0,20.0
30.0,20.0
33.0,18.0
33.0,18.0
29.0,17.0
29.0,16.0
32.0,16.0
31.000000000000004,17.0
30.0,15.0
32.0,16.0
29.0,19.0
27.0,15.0
29.0,11.0
26.000000000000004,11.0
24.0,10.0
26.000000000000004,11.0
29.0,14.0
30.0,16.0
30.0,16.0
27.999999999999996,15.0
30.0,16.0
32.0,16.0
30.0,13.0
29.0,13.0
29.0,16.0
24.0,14.0
22.0,13.0
25.0,13.0
25.0,12.0
27.999999999999996,11.0
36.0,14.0
36.0,21.0
36.0,21.0
37.0,18.0
22.0,10.0
12.0,7.0
15.0,6.0
17.0,5.0
17.0,6.0
18.0,4.0
26.000000000000004,5.0
32.216290526982746,32.216290526982746
22.0,32.25296758500348
22.0,15.0
23.0,5.0
24.0,6.0
15.0,2.0
15.0,1.0
22.0,2.0
24.0,5.0
27.999999999999996,9.0
32.0,10.0
30.0,12.0
26.000000000000004,10.0
27.999999999999996,3.0
30.0,6.0
30.0,12.0
26.000000000000004,12.0
29.0,13.0
34.0,16.0
34.0,16.0
31.828648560741577,31.828648560741573
31.000000000000004,25.0
32.0,27.0
38.0,28.0
38.0,25.0
34.0,21.0
39.0,23.0
53.0,27.0
58.99999999999999,27.0
54.0,22.0
50.0,21.0
48.99999999999999,24.0
54.0,24.0
60.0,26.0
61.0,30.0
69.0,32.0
73.0,35.0
73.0,35.0
77.0,35.0
78.0,35.0
64.0,30.0
82.0,23.0
77.0,18.0
42.0,19.0
43.0,22.0
45.0,25.0
45.0,23.0
46.0,18.0
43.0,17.0
46.0,19.0
53.0,19.0
48.99999999999999,20.0
50.0,23.0
50.0,23.0
46.0,19.0
36.0,15.0
32.0,17.0
36.0,20.0
31.000000000000004,16.0
26.000000000000004,12.0
24.0,13.0
24.0,15.0
27.999999999999996,16.0
31.000000000000004,18.0
33.0,18.0
37.0,21.0
36.0,25.0
36.0,23.0
39.0,25.0
38.0,27.0
32.0,27.0
34.0,22.0
35.0,17.0
35.0,15.0
37.0,16.0
36.0,12.0
33.0,11.0
30.0,10.0
27.0,9.0
26.000000000000004,9.0
31.000000000000004,13.0
34.0,17.0
34.0,19.0
32.0,21.0
27.0,19.0
23.0,13.0
24.0,14.0
27.0,15.0
27.0,13.0
26.000000000000004,15.0
27.999999999999996,18.0
27.999999999999996,20.0
23.0,19.0
23.0,19.0
22.0,19.0
25.0,17.0
26.000000000000004,18.0
23.0,20.0
26.000000000000004,19.0
26.000000000000004,17.0
27.999999999999996,17.0
27.999999999999996,17.0
35.0,19.0
33.0,23.0
30.0,26.0
30.0,25.0
26.000000000000004,22.0
29.0,24.0
27.999999999999996,21.0
27.0,18.0
30.0,13.0
46.0,19.0
48.0,24.0
36.0,19.0
37.0,21.0
36.0,21.0
38.0,25.0
40.0,27.0
38.0,25.0
36.0,23.0
41.0,27.0
53.0,32.0
50.0,27.0
42.0,21.0
39.0,25.0
32.0,23.0
26.000000000000004,15.0
20.0,11.0
22.0,14.0
31.000000000000004,17.0
35.0,17.0
34.0,19.0
38.0,22.0
42.0,25.0
35.0,23.0
33.0,20.0
31.26660525054593,27.0
35.0,27.0
34.0,30.0
27.0,19.0
27.999999999999996,18.0
29.0,22.0
23.0,17.0
23.0,16.0
32.0,20.0
30.0,19.0
23.0,16.0
26.000000000000004,15.0
33.0,15.0
34.0,16.0
32.0,16.0
35.0,17.0
39.0,17.0
32.0,18.0
27.999999999999996,19.0
29.0,17.0
29.0,16.0
33.0,16.0
36.0,19.0
36.0,19.0
34.0,19.0
38.0,22.0
39.0,20.0
45.0,20.0
47.0,22.0
29.0,17.0
21.0,14.0
27.0,17.0
26.000000000000004,12.0
21.0,9.0
26.000000000000004,11.0
31.000000000000004,14.0
27.0,14.0
26.000000000000004,12.0
33.0,18.0
40.0,26.0
44.0,25.0
47.0,26.0
43.0,26.0
41.0,23.0
42.0,23.0
45.0,27.0
46.0,29.0
45.0,27.0
46.0,24.0
48.0,23.0
48.0,22.0
47.0,25.0
48.0,29.0
50.0,28.0
48.0,24.0
44.0,20.0
40.0,18.0
43.0,19.0
47.0,20.0
48.0,19.0
48.0,21.0
51.0,23.0
58.99999999999999,24.0
57.0,27.0
53.0,29.0
58.0,30.0
71.0,34.0
76.0,40.0
72.0,43.0
74.0,43.0
78.0,42.0
86.0,43.0
89.0,48.0
86.0,48.0
30.995440189074614,30.995440189074607
72.0,47.0
63.0,46.0
50.0,39.0
39.0,32.0
31.980490891760198,25.0
32.0,23.0
30.0,27.0
29.0,19.0
24.0,11.0
24.0,12.0
17.0,11.0
13.999999999999998,6.0
15.0,5.0
18.0,6.0
16.0,5.0
11.0,6.0
12.0,5.0
12.0,7.0
13.000000000000002,9.0
16.0,9.0
16.0,11.0
13.999999999999998,12.0
16.0,12.0
15.0,11.0
31.69917313367584,31.69917313367584
21.0,6.0
15.0,7.0
15.0,11.0
27.999999999999996,19.0
35.0,23.0
37.0,19.0
32.0,16.0
27.999999999999996,14.0
41.0,21.0
46.0,24.0
46.0,19.0
39.0,17.0
32.0,13.0
30.0,13.0
30.0,12.0
25.0,9.0
22.0,8.0
27.0,8.0
29.0,10.0
27.999999999999996,14.0
27.999999999999996,11.0
26.000000000000004,9.0
26.000000000000004,11.0
23.0,11.0
23.0,11.0
25.0,8.0
27.0,8.0
30.0,7.0
26.000000000000004,8.0
22.0,11.0
29.0,13.0
32.0,15.0
29.0,13.0
33.0,10.0
32.0,11.0
27.0,12.0
19.0,12.0
15.0,11.0
17.0,8.0
18.0,9.0
15.0,9.0
16.0,10.0
17.0,8.0
16.0,4.0
16.0,6.0
17.0,6.0
21.0,6.0
24.0,9.0
26.000000000000004,10.0
21.0,12.0
18.0,12.0
13.000000000000002,11.0
10.0,11.0
19.0,8.0
19.0,9.0
18.0,12.0
25.0,13.0
34.0,10.0
41.0,11.0
38.0,13.0
35.0,14.0
35.0,19.0
31.000000000000004,19.0
25.0,19.0
24.0,18.0
30.0,13.0
37.0,13.0
38.0,15.0
41.0,19.0
47.0,20.0
48.0,25.0
45.0,28.0
46.0,23.0
52.00000000000001,19.0
66.0,21.0
84.0,25.0
90.99999999999999,28.0
97.00000000000001,35.0
107.0,37.0
106.0,37.0
93.0,35.0
89.0,29.0
85.0,27.0
81.0,28.0
82.0,33.0
82.0,35.0
86.0,34.0
83.0,35.0
78.0,35.0
82.0,34.0
82.0,30.999999999999996
79.0,33.0
82.0,40.0
103.0,46.0
128.0,51.0
117.99999999999999,47.0
95.0,39.0
84.0,33.0
82.0,29.0
85.0,30.0
92.0,39.0
99.0,45.0
103.0,41.0
104.00000000000001,46.0
103.0,51.0
104.00000000000001,48.0
104.00000000000001,49.0
103.0,48.0
97.99999999999999,45.0
94.0,43.0
93.0,42.0
94.0,42.0
97.00000000000001,44.0
97.99999999999999,46.0
97.99999999999999,44.0
102.0,42.0
103.0,42.0
97.00000000000001,40.0
96.0,39.0
95.0,39.0
90.99999999999999,38.0
90.99999999999999,37.0
94.0,39.0
90.99999999999999,39.0
83.0,36.0
79.0,35.0
76.0,35.0
72.0,30.999999999999996
75.0,29.0
80.0,34.0
88.0,39.0
88.0,43.0
83.0,41.0
84.0,40.0
90.0,44.0
80.0,43.0
67.0,38.0
71.0,35.0
73.0,38.0
68.0,40.0
58.0,36.0
53.0,35.0
58.0,35.0
62.00000000000001,42.0
60.0,44.0
55.0,35.0
52.00000000000001,27.0
51.0,27.0
48.99999999999999,27.0
48.0,26.0
44.0,22.0
51.0,27.0
61.0,34.0
64.0,35.0
65.0,37.0
65.0,44.0
63.0,44.0
60.0,35.0
57.0,30.999999999999996
62.00000000000001,33.0
66.0,33.0
70.0,41.0
67.0,39.0
62.00000000000001,35.0
69.0,38.0
63.0,39.0
57.0,35.0
58.0,32.0
58.0,35.0
55.0,32.0
57.0,36.0
61.0,38.0
63.0,35.0
65.0,34.0
62.00000000000001,35.0
66.0,38.0
78.0,40.0
89.0,46.0
92.0,52.0
102.0,54.0
106.0,51.0
83.0,37.0
65.0,29.0
47.0,25.0
38.0,23.0
58.99999999999999,25.0
72.0,28.0
70.0,32.0
68.0,35.0
44.0,24.0
19.0,7.0
18.0,4.0
19.0,3.0
15.0,4.0
16.0,5.0
20.0,3.0
23.0,6.0
23.0,8.0
24.0,7.0
24.0,10.0
24.0,8.0
25.0,6.0
27.0,11.0
29.0,14.0
36.0,13.0
40.0,19.0
41.0,28.0
38.0,32.0
32.0,27.0
32.0,23.0
33.0,22.0
42.0,24.0
46.0,26.0
46.0,32.0
48.99999999999999,34.0
58.99999999999999,33.0
71.0,37.0
70.0,41.0
63.0,40.0
64.0,39.0
68.0,43.0
77.0,47.0
87.0,55.0
90.99999999999999,60.0
96.0,57.0
97.00000000000001,58.0
90.99999999999999,61.00000000000001
89.0,59.0
95.0,56.0
94.0,57.0
86.0,53.0
84.0,52.0
82.0,56.0
87.0,56.0
100.0,58.0
103.0,60.0
92.0,57.0
85.0,52.0
81.0,51.0
77.0,46.0
76.0,45.0
74.0,46.0
73.0,46.0
70.0,47.0
72.0,45.0
72.0,44.0
71.0,44.0
73.0,44.0
72.0,43.0
68.0,43.0
68.0,44.0
68.0,48.0
68.0,50.0
69.0,46.0
69.0,43.0
71.0,41.0
74.0,40.0
81.0,44.0
90.99999999999999,50.0
97.99999999999999,53.0
100.0,54.0
93.0,51.0
79.0,44.0
69.0,37.0
62.00000000000001,32.0
61.0,32.0
63.0,35.0
64.0,35.0
32.216290526982746,38.0
71.0,42.0
81.0,47.0
84.0,52.0
81.0,56.0
84.0,59.0
83.0,53.0
78.0,52.0
79.0,52.0
80.0,48.0
76.0,45.0
71.0,43.0
74.0,40.0
82.0,44.0
84.0,50.0
81.0,44.0
73.0,43.0
76.0,44.0
78.0,39.0
75.0,38.0
63.0,30.0
48.0,19.0
47.0,18.0
48.0,21.0
50.0,25.0
48.99999999999999,28.0
55.0,29.0
57.0,28.0
55.99999999999999,26.0
52.00000000000001,25.0
45.0,26.0
48.99999999999999,24.0
58.0,27.0
65.0,28.0
65.0,30.0
65.0,33.0
64.0,33.0
71.0,38.0
78.0,43.0
81.0,39.0
86.0,42.0
80.0,41.0
58.99999999999999,32.0
31.69917313367584,31.69917313367584
57.0,46.0
57.0,41.0
58.0,32.0
58.99999999999999,30.999999999999996
57.0,30.0
61.0,28.0
58.99999999999999,26.0
52.00000000000001,25.0
51.0,26.0
48.0,24.0
45.0,19.0
45.0,21.0
45.0,23.0
58.0,28.0
72.0,33.0
73.0,33.0
73.0,33.0
71.0,34.0
74.0,36.0
78.0,37.0
74.0,35.0
72.0,32.0
67.0,25.0
68.0,25.0
73.0,27.0
69.0,28.0
60.0,25.0
58.0,19.0
67.0,23.0
71.0,28.0
58.0,22.0
47.0,16.0
44.0,13.0
44.0,14.0
46.0,15.0
46.0,12.0
43.0,14.0
35.0,13.0
39.0,13.0
47.0,16.0
48.99999999999999,22.0
48.0,26.0
53.0,23.0
55.0,26.0
51.0,25.0
52.00000000000001,24.0
68.0,32.0
80.0,37.0
81.0,33.0
83.0,36.0
69.0,35.0
50.0,27.0
46.0,27.0
48.0,28.0
39.0,21.0
32.0,11.0
38.0,11.0
40.0,17.0
44.0,17.0
42.0,14.0
31.000000000000004,13.0
31.000000000000004,14.0
26.000000000000004,11.0
22.0,7.0
22.0,10.0
27.999999999999996,12.0
26.000000000000004,14.0
29.0,19.0
46.0,27.0
55.99999999999999,28.0
72.0,30.999999999999996
71.0,35.0
54.0,29.0
54.0,26.0
50.0,24.0
31.980490891760198,23.0
48.0,26.0
37.0,18.0
26.000000000000004,8.0
27.0,10.0
29.0,12.0
31.000000000000004,13.0
34.0,19.0
36.0,21.0
36.0,17.0
35.0,15.0
31.000000000000004,17.0
32.0,17.0
31.000000000000004,11.0
25.0,8.0
20.0,5.0
22.0,8.0
23.0,10.0
24.0,8.0
25.0,11.0
25.0,14.0
27.999999999999996,19.0
32.0,21.0
36.0,15.0
38.0,12.0
38.0,18.0
35.0,18.0
31.000000000000004,14.0
31.000000000000004,14.0
34.0,17.0
35.0,19.0
34.0,19.0
37.0,21.0
42.0,16.0
41.0,11.0
27.999999999999996,11.0
18.0,9.0
18.0,10.0
17.0,11.0
13.999999999999998,8.0
11.0,5.0
15.0,8.0
17.0,9.0
17.0,10.0
22.0,14.0
27.999999999999996,11.0
29.0,12.0
29.0,14.0
26.000000000000004,12.0
19.0,11.0
15.0,11.0
15.0,8.0
31.861256726812428,3.0
11.0,4.0
9.0,6.0
9.0,4.0
11.0,4.0
11.0,5.0
15.0,5.0
16.0,6.0
16.0,5.0
17.0,3.0
13.999999999999998,8.0
15.0,11.0
25.0,11.0
30.0,11.0
30.0,7.0
31.000000000000004,10.0
27.0,11.0
25.0,9.0
27.0,11.0
32.0,11.0
32.0,11.0
27.0,10.0
27.999999999999996,11.0
31.000000000000004,13.0
35.0,12.0
38.0,15.0
37.0,17.0
35.0,17.0
32.0,16.0
31.000000000000004,16.0
34.0,17.0
36.0,19.0
34.0,17.0
24.0,9.0
15.0,8.0
20.0,12.0
26.000000000000004,15.0
30.0,14.0
31.000000000000004,13.0
39.0,18.0
31.69917313367584,31.69917313367584
79.0,33.0
74.0,38.0
95.0,42.0
99.0,46.0
101.0,50.0
106.0,54.0
111.99999999999999,65.0
113.0,65.0
104.99999999999999,65.0
104.99999999999999,53.0
103.0,39.0
93.0,32.0
81.0,30.999999999999996
66.0,21.0
63.0,16.0
65.0,20.0
55.99999999999999,15.0
51.0,11.0
53.0,12.0
55.99999999999999,16.0
62.00000000000001,16.0
73.0,20.0
73.0,18.0
66.0,11.0
69.0,13.0
77.0,16.0
79.0,11.0
74.0,9.0
72.0,11.0
71.0,12.0
67.0,11.0
63.0,11.0
65.0,12.0
65.0,12.0
60.0,10.0
58.0,8.0
55.0,9.0
52.00000000000001,10.0
51.0,8.0
54.0,11.0
63.0,18.0
67.0,20.0
53.0,18.0
41.0,11.0
50.0,12.0
55.99999999999999,16.0
54.0,17.0
53.0,12.0
44.0,8.0
33.0,9.0
26.000000000000004,9.0
31.000000000000004,11.0
39.0,11.0
41.0,11.0
41.0,14.0
43.0,14.0
47.0,13.0
47.0,12.0
42.0,11.0
36.0,12.0
38.0,12.0
42.0,12.0
43.0,13.0
42.0,12.0
41.0,11.0
43.0,12.0
43.0,15.0
50.0,19.0
55.0,22.0
57.0,19.0
58.99999999999999,23.0
55.99999999999999,25.0
55.0,25.0
58.99999999999999,26.0
48.99999999999999,21.0
35.0,17.0
36.0,18.0
36.0,25.0
41.0,25.0
50.0,23.0
61.0,32.0
72.0,36.0
74.0,34.0
79.0,35.0
84.0,41.0
73.0,35.0
71.0,32.0
80.0,39.0
87.0,44.0
88.0,45.0
81.0,43.0
97.99999999999999,45.0
129.0,57.0
128.0,58.0
122.0,52.0
130.0,52.0
126.0,53.0
123.0,56.0
131.0,64.0
124.99999999999999,67.0
94.0,56.0
63.0,38.0
45.0,26.0
69.0,37.0
89.0,47.0
63.0,34.0
39.0,21.0
39.0,19.0
42.0,19.0
35.0,17.0
34.0,15.0
34.0,12.0
33.0,11.0
33.0,14.0
31.000000000000004,15.0
34.0,12.0
42.0,13.0
48.0,19.0
55.0,22.0
60.0,22.0
58.0,22.0
54.0,23.0
48.0,19.0
36.0,12.0
27.0,7.0
31.000000000000004,6.0
36.0,10.0
30.0,11.0
22.0,7.0
31.000000000000004,10.0
33.0,12.0
32.0,12.0
50.0,23.0
54.0,27.0
55.0,29.0
60.0,35.0
61.0,32.0
55.0,29.0
44.0,25.0
42.0,22.0
45.0,27.0
41.0,29.0
43.0,27.0
48.99999999999999,27.0
41.0,25.0
42.0,25.0
55.0,27.0
57.0,30.0
55.99999999999999,35.0
57.0,34.0
60.0,34.0
68.0,37.0
83.0,44.0
90.99999999999999,46.0
88.0,43.0
85.0,37.0
87.0,34.0
84.0,33.0
82.0,36.0
79.0,39.0
72.0,35.0
82.0,28.0
84.0,27.0
83.0,35.0
99.0,40.0
101.0,39.0
106.0,38.0
111.00000000000001,40.0
110.0,37.0
97.00000000000001,36.0
79.0,37.0
58.99999999999999,27.0
39.0,21.0
44.0,23.0
48.99999999999999,25.0
43.0,24.0
39.0,23.0
36.0,19.0
38.0,19.0
36.0,22.0
30.0,20.0
27.0,15.0
24.0,11.0
23.0,11.0
24.0,12.0
32.0,16.0
42.0,18.0
31.403431424625282,31.40343142462528
48.0,11.0
44.0,16.0
39.0,26.0
44.0,28.0
54.0,28.0
57.0,30.999999999999996
65.0,35.0
66.0,37.0
52.00000000000001,28.0
53.0,26.0
58.99999999999999,26.0
58.0,29.0
54.0,25.0
44.0,19.0
41.0,19.0
51.0,22.0
53.0,24.0
53.0,26.0
51.0,27.0
43.0,26.0
40.0,23.0
37.0,20.0
38.0,18.0
39.0,19.0
48.99999999999999,20.0
63.0,27.0
70.0,35.0
78.0,43.0
94.0,53.0
99.0,59.0
87.0,52.0
67.0,43.0
54.0,35.0
46.0,22.0
42.0,19.0
57.0,30.0
64.0,34.0
53.0,22.0
40.0,11.0
40.0,11.0
42.0,13.0
38.0,18.0
35.0,19.0
39.0,17.0
39.0,14.0
38.0,15.0
38.0,15.0
42.0,16.0
53.0,17.0
58.0,15.0
52.00000000000001,15.0
47.0,17.0
47.0,18.0
47.0,16.0
52.00000000000001,17.0
63.0,19.0
77.0,20.0
85.0,27.0
88.0,30.999999999999996
90.0,29.0
90.99999999999999,30.999999999999996
84.0,30.999999999999996
73.0,27.0
66.0,25.0
66.0,23.0
61.0,22.0
53.0,19.0
57.0,20.0
66.0,22.0
68.0,20.0
71.0,23.0
75.0,24.0
76.0,21.0
79.0,21.0
84.0,25.0
83.0,26.0
77.0,25.0
74.0,27.0
75.0,28.0
76.0,26.0
73.0,26.0
74.0,27.0
74.0,29.0
75.0,28.0
76.0,29.0
73.0,28.0
71.0,27.0
73.0,30.0
76.0,30.999999999999996
73.0,29.0
69.0,29.0
68.0,29.0
72.0,27.0
76.0,32.0
81.0,38.0
93.0,43.0
97.00000000000001,41.0
92.0,41.0
87.0,39.0
81.0,35.0
75.0,27.0
70.0,22.0
68.0,23.0
71.0,25.0
75.0,30.0
69.0,28.0
64.0,23.0
68.0,21.0
67.0,22.0
61.0,22.0
54.0,23.0
58.99999999999999,20.0
67.0,21.0
60.0,20.0
51.0,18.0
60.0,21.0
72.0,27.0
77.0,32.0
79.0,35.0
85.0,36.0
80.0,33.0
71.0,30.0
68.0,32.0
69.0,30.999999999999996
63.0,28.0
54.0,30.999999999999996
61.0,33.0
66.0,35.0
58.99999999999999,29.0
55.99999999999999,27.0
60.0,28.0
48.0,23.0
32.0,17.0
34.0,15.0
42.0,22.0
45.0,26.0
48.0,26.0
58.0,28.0
60.0,30.0
63.0,32.0
77.0,36.0
82.0,39.0
77.0,41.0
74.0,41.0
70.0,39.0
72.0,37.0
64.0,30.0
67.0,37.0
90.99999999999999,50.0
80.0,43.0
44.0,23.0
24.0,12.0
25.0,6.0
27.999999999999996,3.0
29.0,7.0
31.000000000000004,6.0
31.000000000000004,4.0
27.0,7.0
24.0,8.0
27.0,7.0
31.000000000000004,7.0
33.0,11.0
32.0,17.0
31.000000000000004,17.0
37.0,17.0
42.0,19.0
42.0,16.0
42.0,16.0
42.0,19.0
42.0,16.0
38.0,12.0
37.0,12.0
34.0,11.0
27.999999999999996,12.0
29.0,11.0
30.0,13.0
27.999999999999996,14.0
30.0,12.0
36.0,13.0
37.0,16.0
37.0,14.0
35.0,17.0
32.0,16.0
32.0,11.0
36.0,15.0
41.0,15.0
37.0,15.0
37.0,20.0
41.0,25.0
43.0,26.0
48.0,26.0
48.99999999999999,25.0
47.0,23.0
51.0,20.0
55.99999999999999,29.0
55.99999999999999,29.0
53.0,21.0
55.99999999999999,24.0
54.0,22.0
47.0,17.0
44.0,14.0
43.0,16.0
46.0,18.0
42.0,20.0
48.0,20.0
48.99999999999999,19.0
43.0,21.0
41.0,21.0
42.0,16.0
45.0,14.0
42.0,13.0
43.0,12.0
46.0,18.0
42.0,19.0
41.0,12.0
46.0,11.0
48.0,16.0
44.0,17.0
43.0,15.0
39.0,14.0
30.0,11.0
29.0,11.0
32.0,11.0
34.0,13.0
39.0,16.0
40.0,19.0
41.0,19.0
42.0,17.0
41.0,19.0
41.0,18.0
37.0,14.0
37.0,19.0
40.0,19.0
43.0,19.0
47.0,23.0
45.0,21.0
48.0,20.0
53.0,20.0
54.0,23.0
53.0,26.0
53.0,24.0
50.0,26.0
48.99999999999999,23.0
52.00000000000001,21.0
48.0,23.0
48.99999999999999,22.0
60.0,27.0
60.0,27.0
47.0,24.0
46.0,21.0
48.0,21.0
50.0,23.0
52.00000000000001,23.0
48.0,20.0
44.0,18.0
40.0,17.0
39.0,21.0
40.0,23.0
41.0,21.0
43.0,21.0
40.0,22.0
45.0,22.0
58.0,27.0
64.0,35.0
61.0,35.0
55.0,30.999999999999996
62.00000000000001,34.0
63.0,32.0
51.0,28.0
53.0,29.0
50.0,27.0
46.0,23.0
45.0,22.0
44.0,23.0
43.0,23.0
42.0,26.0
42.0,27.0
38.0,25.0
38.0,25.0
38.0,27.0
42.0,26.0
44.0,27.0
43.0,25.0
48.0,25.0
48.99999999999999,27.0
51.0,25.0
61.0,29.0
64.0,30.0
66.0,30.0
67.0,35.0
64.0,35.0
52.00000000000001,29.0
48.0,27.0
52.00000000000001,29.0
45.0,27.0
41.0,27.0
43.0,27.0
36.0,23.0
34.0,24.0
41.0,26.0
44.0,29.0
52.00000000000001,30.999999999999996
47.0,27.0
39.0,22.0
33.0,15.0
25.0,9.0
23.0,8.0
27.0,8.0
25.0,9.0
23.0,10.0
26.000000000000004,11.0
27.999999999999996,12.0
32.0,16.0
35.0,20.0
30.995440189074614,30.995440189074607
33.0,12.0
31.000000000000004,12.0
35.0,14.0
39.0,19.0
37.0,21.0
35.0,19.0
37.0,19.0
35.0,19.0
31.000000000000004,15.0
29.0,13.0
29.0,14.0
32.0,16.0
29.0,14.0
25.0,16.0
27.0,17.0
27.0,13.0
31.000000000000004,14.0
32.0,15.0
31.000000000000004,16.0
32.0,17.0
33.0,18.0
37.0,19.0
40.0,22.0
43.0,24.0
45.0,24.0
40.0,22.0
37.0,19.0
34.0,20.0
33.0,21.0
39.0,22.0
46.0,22.0
51.0,27.0
46.0,27.0
42.0,23.0
43.0,22.0
50.0,23.0
63.0,26.0
67.0,27.0
60.0,28.0
58.0,30.999999999999996
51.0,30.0
45.0,27.0
45.0,22.0
43.0,21.0
41.0,22.0
44.0,23.0
48.0,27.0
55.0,30.0
69.0,28.0
70.0,27.0
53.0,24.0
42.0,19.0
48.0,20.0
48.0,21.0
39.0,23.0
42.0,20.0
45.0,19.0
48.0,19.0
48.0,20.0
41.0,21.0
38.0,17.0
36.0,16.0
32.0,14.0
24.0,12.0
20.0,11.0
21.0,12.0
21.0,13.0
26.000000000000004,14.0
30.0,14.0
31.000000000000004,13.0
31.000000000000004,17.0
33.0,19.0
39.0,20.0
35.0,19.0
24.0,15.0
26.000000000000004,16.0
39.0,23.0
52.00000000000001,30.999999999999996
62.00000000000001,35.0
70.0,40.0
50.0,30.0
23.0,13.0
26.000000000000004,13.0
29.0,12.0
26.000000000000004,9.0
27.0,12.0
21.0,11.0
15.0,6.0
16.0,7.0
17.0,6.0
20.0,10.0
22.0,10.0
25.0,8.0
27.0,10.0
23.0,7.0
18.0,6.0
21.0,9.0
26.000000000000004,12.0
39.0,19.0
48.99999999999999,17.0
55.99999999999999,14.0
65.0,16.0
94.0,19.0
119.0,25.0
108.0,22.0
103.0,24.0
123.0,27.0
144.0,28.0
140.0,27.0
140.0,27.0
146.0,27.0
156.0,30.999999999999996
150.0,33.0
148.0,33.0
144.0,35.0
144.0,36.0
145.0,34.0
147.0,36.0
154.0,41.0
161.0,37.0
167.0,32.0
164.0,27.0
156.0,26.0
149.0,21.0
143.0,18.0
145.0,17.0
147.0,19.0
145.0,23.0
143.0,22.0
143.0,18.0
143.0,17.0
136.0,22.0
128.0,25.0
124.99999999999999,26.0
123.0,25.0
113.0,19.0
101.0,17.0
97.00000000000001,19.0
95.0,19.0
92.0,22.0
82.0,23.0
64.0,27.0
58.0,30.0
58.0,27.0
58.0,26.0
53.0,30.0
53.0,30.999999999999996
42.0,24.0
37.0,23.0
35.0,21.0
32.0,19.0
32.0,23.0
37.0,25.0
32.0,15.0
27.0,10.0
33.0,16.0
36.0,20.0
32.0,21.0
32.0,20.0
33.0,22.0
38.0,22.0
45.0,24.0
53.0,23.0
58.99999999999999,22.0
67.0,27.0
74.0,28.0
74.0,27.0
74.0,26.0
70.0,27.0
58.99999999999999,27.0
53.0,26.0
48.0,24.0
45.0,24.0
42.0,21.0
40.0,19.0
38.0,19.0
38.0,20.0
43.0,21.0
47.0,21.0
47.0,26.0
42.0,27.0
41.0,27.0
45.0,23.0
42.0,18.0
54.0,19.0
67.0,21.0
64.0,21.0
60.0,20.0
58.0,22.0
58.99999999999999,26.0
54.0,21.0
30.995440189074614,30.995440189074607
47.0,18.0
47.0,18.0
43.0,19.0
31.9807334611698,31.9807334611698
64.0,18.0
52.00000000000001,32.216290526982746
43.0,20.0
39.0,19.0
39.0,17.0
42.0,19.0
41.0,20.0
44.0,20.0
48.0,19.0
46.0,1.0
44.0,1.0
44.0,19.0
42.0,7.0
42.0,10.0
46.0,23.0
51.0,24.0
52.00000000000001,24.0
53.0,24.0
40.0,24.0
35.0,24.0
38.0,24.0
35.0,24.0
29.0,24.0
23.0,31.9807334611698
