PM10,PM2.5
94.29199785290658,66.97600227469206
82.0580023343861,55.400001549586655
71.25200172270834,37.195800851210954
54.96900260594487,25.240301279231904
26.600800048716366,8.248999761149287
25.21700126367062,6.748499835841358
18.030999395672232,5.403199998424388
16.08489932203665,4.787389845742844
19.87250064055994,5.476800004002638
23.433900600627062,6.298299851203337
29.171000147737562,8.190300314338877
26.05669885291904,8.97329998923652
30.36169870584458,10.44419980572164
23.957499403383583,10.454199814092368
24.22230127429962,13.047800528336316
22.71750030982867,12.030000264681876
25.76500042757392,12.937500674135983
19.544600231397897,13.81249930543825
19.941799447160214,14.122199802808463
23.00820054510981,16.48350028057769
26.024098970800637,18.764800691381097
24.605798715658484,18.130799600373955
31.549200183257458,22.493700016688557
40.67210010512173,29.414600893326103
44.09717028236389,29.42410363275558
33.129523202598094,20.558825165513902
33.88340804372728,20.28428788569942
36.65268602011353,20.22697588927299
46.43853064142167,22.21503470428288
39.33574048239738,17.87162442895025
45.17713437438011,18.20936249006167
36.96054219829291,12.22076943963766
23.653558428246527,6.316325500134378
29.350728936553,9.490436575639993
31.191219065174458,7.936130049752071
32.0299170281142,10.827414162078872
45.23561538592726,17.88407436233014
43.905994623318314,20.084423591770232
37.58880158831924,19.66604811899364
32.192557377532125,17.52446067007631
25.258319151096046,15.813244781859218
21.390341270629317,14.182715331822633
18.595463668774812,12.440399823792278
20.35512194588408,13.944936732448637
20.016241446018217,14.439384547933935
19.1013463932015,13.79183112733066
23.03443929946795,15.669640515413136
22.82869437422231,15.405218106091022
30.229463656648992,19.694242567583917
27.701325419805944,17.141745683796703
29.276538280516863,17.067739458519966
28.539121421076356,15.958807307403534
28.012849766939876,15.854698801711201
31.717777968250214,15.958399686947464
33.81764814405888,15.458340436592698
33.74945811836422,14.768233401436358
35.198749661564825,14.81942268647626
33.37871452990919,14.44161455400288
32.69738302586227,14.274635845802724
32.13239308720082,13.720933183126151
39.23216425987333,18.42136995146051
38.14613921523839,20.176082164082676
39.365769486509265,22.75499873660505
36.316383579477666,22.044537293039262
29.753822500549255,18.716006701804698
27.221967262431978,17.451654894046484
21.46592939275503,15.06868749801442
23.20703569712117,17.283989814631642
23.836806016568094,17.41552655451745
25.6265119689703,18.834884795431048
28.012772209726272,21.04253337262571
30.61868309687823,22.292554029572756
30.28240363615751,21.79130133375898
27.31419140687585,18.09396948129684
33.59788259808719,21.804762614112345
36.49625886525214,23.575727816946802
38.09324519556016,24.1676459479481
33.22765605772287,20.28265040008724
35.69272591745853,18.80891474987939
36.6421468565315,20.672136648513376
33.35064743605256,19.22033686202392
35.41331600173562,20.72422802143544
37.852809215918185,20.46884330002591
34.37618072656542,17.86039735693857
39.87724782027304,21.665663184046746
29.69769980279356,16.491862803336232
26.986572501674292,16.424088548537345
18.066415753640232,12.662607601895928
27.4906225778684,18.52634552609548
24.620683955691753,17.15175969974324
44.03889896254241,13.13944369231537
10.494423123490066,8.645595554677769
5.4917860804796215,5.257582493145018
6.415766817245633,5.628688000593335
6.444106797594577,5.262737981421873
5.947207783743739,4.523680772218853
8.44735648394376,6.181024924628437
12.711954773560166,9.494017612395808
12.787917755551636,9.326394555708394
19.193043435841798,14.121778174776583
31.32148071415722,21.11770923048258
24.496997434929014,17.565310963410884
22.128180386010555,15.977207658987492
21.31186629666388,15.432492256950587
22.174989036910237,15.293311582945288
39.579660791672765,25.269134473279117
40.6595789238587,26.060876276239753
36.23892690300196,24.10827623863518
32.562054305590685,21.971874394282697
33.03448689103872,21.79472338452935
30.37490641207248,20.015839699089526
23.484011178083716,15.495750469308346
18.33308617890626,11.9548174030371
14.082686604358255,8.445665425142273
11.898099535133689,8.71762250949256
15.54869029084593,10.912387618836016
17.316046839527786,11.878011063355952
12.346723492249845,9.06745891383104
13.296499183762817,9.800219717707485
13.159906568158418,9.642701726209372
7.627346218870953,5.832814099462703
7.06811777580902,5.628482089228928
