epoch,loss,val_loss,train_time,time
0,0.004639880651215869,0.0007265457236741243,9.890481948852539,12/12/2019 13:01:45
1,0.0009704676340807495,0.0004969621200696547,7.799124717712402,12/12/2019 13:01:45
2,0.0007262177801417099,0.00042767932528108493,7.5626795291900635,12/12/2019 13:01:45
3,0.000591201188976118,0.00037866922163378824,7.692465782165527,12/12/2019 13:01:45
4,0.0005382588551622299,0.00033122347138774097,7.622000694274902,12/12/2019 13:01:45
5,0.00046324104729983406,0.00032128662510760153,7.549234628677368,12/12/2019 13:01:45
6,0.00043251381122761924,0.00040132479374360323,7.377085208892822,12/12/2019 13:01:45
7,0.0004171145812303589,0.0003214245424959904,7.221000909805298,12/12/2019 13:01:45
8,0.0004081653331565848,0.000309305675560128,7.44770884513855,12/12/2019 13:01:45
9,0.0003904099433984495,0.0002678447894846639,7.5783467292785645,12/12/2019 13:01:45
10,0.0003873860674496137,0.0003133972564305416,7.391998767852783,12/12/2019 13:01:45
11,0.00037821459122182197,0.0002784219108356205,7.210000514984131,12/12/2019 13:01:45
12,0.00037318325550783935,0.00029079995167096675,7.231000185012817,12/12/2019 13:01:45
13,0.00036949473776158424,0.00031362747662167347,7.211000204086304,12/12/2019 13:01:45
14,0.0003657312468128488,0.0002565413006553815,7.307888507843018,12/12/2019 13:01:45
15,0.0003595307954999875,0.00026294768665711976,7.4380011558532715,12/12/2019 13:01:45
16,0.0003540474849026353,0.0002549134094008663,7.484999895095825,12/12/2019 13:01:45
17,0.0003515778766517474,0.0002566658386756414,7.444288492202759,12/12/2019 13:01:45
18,0.00034942499983145356,0.00030244864403667287,7.190500259399414,12/12/2019 13:01:45
19,0.0003458061506123543,0.0002653134184349475,7.223359107971191,12/12/2019 13:01:45
20,0.00034487423504534414,0.0002476294527072259,7.377805948257446,12/12/2019 13:01:45
21,0.0003414245420034018,0.00024754869223402807,7.968525648117065,12/12/2019 13:01:45
22,0.00034337711317212967,0.0002848676514564852,8.140369892120361,12/12/2019 13:01:45
23,0.00034491717958299954,0.00025211097713650067,7.25199818611145,12/12/2019 13:01:45
24,0.0003394350807147674,0.00027437537312621893,7.089896202087402,12/12/2019 13:01:45
25,0.00034966885543922475,0.0002519253901121204,7.885622501373291,12/12/2019 13:01:45
26,0.0003323762231741723,0.0002608192527540217,7.09135890007019,12/12/2019 13:01:45
27,0.00033155091853727224,0.00026037504820008886,7.825339078903198,12/12/2019 13:01:45
28,0.00033438034483026255,0.0002571551154832931,7.7599992752075195,12/12/2019 13:01:45
29,0.0003306648827166459,0.00027152840661964875,7.385003566741943,12/12/2019 13:01:45
30,0.000328977323606388,0.0002532354049677047,7.167479515075684,12/12/2019 13:01:45
31,0.0003328773854777781,0.00025190372735601785,7.159112453460693,12/12/2019 13:01:45
32,0.0003264484091263192,0.00024287932985648768,7.547147512435913,12/12/2019 13:01:45
33,0.00032545808349999754,0.00025374498171044837,7.24725604057312,12/12/2019 13:01:45
34,0.00032395955988104096,0.0002445356433818978,7.109718084335327,12/12/2019 13:01:45
35,0.00032447361686350796,0.00026149708698101085,7.06264066696167,12/12/2019 13:01:45
36,0.00032084837466866706,0.00024552517642725233,7.0830161571502686,12/12/2019 13:01:45
37,0.00032019815710773226,0.000263037585225844,7.020004034042358,12/12/2019 13:01:45
38,0.0003195991379479303,0.00023870877646071532,7.204068422317505,12/12/2019 13:01:45
39,0.0003206530518564873,0.00024321974270041343,7.149169921875,12/12/2019 13:01:45
40,0.00031817045065952006,0.0002458085706158671,7.085717678070068,12/12/2019 13:01:45
41,0.00031249031919414736,0.00023541075397542544,7.202001094818115,12/12/2019 13:01:45
42,0.00032239223871076845,0.00024906698327734446,7.082437038421631,12/12/2019 13:01:45
43,0.00031549945284574464,0.00032022543783988614,6.989650249481201,12/12/2019 13:01:45
44,0.00031396769839210674,0.0002439602674436238,6.99184513092041,12/12/2019 13:01:45
45,0.0003142243526230807,0.0002377780648062468,6.9788618087768555,12/12/2019 13:01:45
46,0.000313013653246687,0.00023814570452383493,7.014804840087891,12/12/2019 13:01:45
47,0.00031009775409170115,0.00024279455835175308,6.962998390197754,12/12/2019 13:01:45
48,0.00031051767599788154,0.0002766004162712579,6.952105522155762,12/12/2019 13:01:45
49,0.0003137439946366065,0.00023989166503958232,7.038136959075928,12/12/2019 13:01:45
50,0.0003079009513559618,0.00024607054385800624,7.0440778732299805,12/12/2019 13:01:45
51,0.0003046642840007536,0.00023611650021076918,7.01491904258728,12/12/2019 13:01:45
52,0.0003065776498394182,0.00025474017792026954,6.958513259887695,12/12/2019 13:01:45
53,0.00030485305534750035,0.0002402716042512747,6.94599986076355,12/12/2019 13:01:45
54,0.0003040238316329334,0.0002368810603952994,6.998999118804932,12/12/2019 13:01:45
55,0.00030963141246944195,0.00023169303843494193,7.193480730056763,12/12/2019 13:01:45
56,0.00030542713513409346,0.00023608301899691255,7.1366143226623535,12/12/2019 13:01:45
57,0.0003012303915413851,0.0002372833687216469,6.985000848770142,12/12/2019 13:01:45
58,0.0003028711464496145,0.00024278627583809582,6.9850013256073,12/12/2019 13:01:45
59,0.0003083334461997405,0.00027247249622732226,6.94999885559082,12/12/2019 13:01:45
60,0.0003022016699458918,0.00024297394390203935,6.933001756668091,12/12/2019 13:01:45
61,0.000299506918029193,0.00023641579264374894,6.9319987297058105,12/12/2019 13:01:45
62,0.0002979632073006976,0.00023391544219938162,7.040837049484253,12/12/2019 13:01:45
63,0.00030046940236827654,0.000247953895563909,6.959115028381348,12/12/2019 13:01:45
