epoch,loss,val_loss,train_time,time,-1
0.0,0.0029798022005707026,0.0006467130151577294,7.24363112449646,17/02/2021 14:48:54,
1.0,0.000940089812502265,0.000576385878957808,1.320943832397461,17/02/2021 14:48:54,
2.0,0.0007029381231404841,0.0005805648397654295,1.2773890495300293,17/02/2021 14:48:54,
3.0,0.0006032497622072697,0.0003669168218038976,1.2930335998535156,17/02/2021 14:48:54,
4.0,0.0005374879692681134,0.0003421541186980903,1.3064215183258057,17/02/2021 14:48:54,
5.0,0.0004958744393661618,0.0003179948544129729,1.354102611541748,17/02/2021 14:48:54,
6.0,0.0004708638007286936,0.00047118531074374914,1.2844023704528809,17/02/2021 14:48:54,
7.0,0.0004497739137150347,0.00028927423409186304,1.3714921474456787,17/02/2021 14:48:54,
8.0,0.00042444615974090993,0.0003762871492654085,1.3937163352966309,17/02/2021 14:48:54,
9.0,0.00041888104169629514,0.0003018741263076663,1.3458912372589111,17/02/2021 14:48:54,
10.0,0.0004094892065040767,0.00028868194203823805,1.420745611190796,17/02/2021 14:48:54,
11.0,0.00040204435936175287,0.0002880364190787077,1.3781754970550537,17/02/2021 14:48:54,
12.0,0.00039317255141213536,0.00027140023303218186,1.363593578338623,17/02/2021 14:48:54,
13.0,0.00039583418401889503,0.0002668934757821262,1.39097261428833,17/02/2021 14:48:54,
14.0,0.0003866443585138768,0.0002931402123067528,1.265415906906128,17/02/2021 14:48:54,
15.0,0.0004004328220617026,0.000271896569756791,1.3024189472198486,17/02/2021 14:48:54,
16.0,0.0003828889166470617,0.00026307039661332965,1.326521396636963,17/02/2021 14:48:54,
17.0,0.00038562194094993174,0.0002637696161400527,1.3446974754333496,17/02/2021 14:48:54,
18.0,0.0003827660111710429,0.0002720977645367384,1.2755842208862305,17/02/2021 14:48:54,
19.0,0.0003818613477051258,0.0003329029423184693,1.3488399982452393,17/02/2021 14:48:54,
20.0,0.0003918393049389124,0.0002675126597750932,1.3001809120178223,17/02/2021 14:48:54,
21.0,0.0003791138296946883,0.0002693852293305099,1.3362410068511963,17/02/2021 14:48:54,
22.0,0.00038777425652369857,0.0002697058080229908,1.3352808952331543,17/02/2021 14:48:54,
23.0,0.0003836985561065376,0.0002838755026459694,1.2704589366912842,17/02/2021 14:48:54,
24.0,0.00037699914537370205,0.00029117061058059335,1.2896084785461426,17/02/2021 14:48:54,
25.0,0.00037735741352662444,0.0002687194210011512,1.3042755126953125,17/02/2021 14:48:54,
26.0,0.0003700816014315933,0.0003048062208108604,1.3186531066894531,17/02/2021 14:48:54,
27.0,0.00037648595753125846,0.00026059153606183827,1.3979926109313965,17/02/2021 14:48:54,
28.0,0.0003720073727890849,0.00025637884391471744,1.3230767250061035,17/02/2021 14:48:54,
29.0,0.000370480353012681,0.0002611192758195102,1.3082480430603027,17/02/2021 14:48:54,
30.0,0.0003907275968231261,0.00028911849949508905,1.3258566856384277,17/02/2021 14:48:54,
31.0,0.00037174695171415806,0.0002641274768393487,1.3038227558135986,17/02/2021 14:48:54,
32.0,0.00036218296736478806,0.0002645847562234849,1.275723934173584,17/02/2021 14:48:54,
33.0,0.00036684394581243396,0.0002953592920675874,1.3020391464233398,17/02/2021 14:48:54,
34.0,0.0003629808488767594,0.0002822708629537374,1.26528000831604,17/02/2021 14:48:54,
35.0,0.0003633375745266676,0.000256723869824782,1.275299072265625,17/02/2021 14:48:54,
36.0,0.00036342348903417587,0.0002610206720419228,1.2817332744598389,17/02/2021 14:48:54,
37.0,0.00035723106702789664,0.0002536472165957093,1.3075785636901855,17/02/2021 14:48:54,
38.0,0.00036152463871985674,0.0002567894698586315,1.2639262676239014,17/02/2021 14:48:54,
39.0,0.0003583516809158027,0.0002563770685810596,1.2968683242797852,17/02/2021 14:48:54,
40.0,0.0003555762523319572,0.0002824489783961326,1.2867982387542725,17/02/2021 14:48:54,
41.0,0.00035374812432564795,0.00025632689357735217,1.3518497943878174,17/02/2021 14:48:54,
42.0,0.00035435493919067085,0.00025918398750945926,1.3065335750579834,17/02/2021 14:48:54,
43.0,0.0003463085158728063,0.00033394305501133204,1.3271965980529785,17/02/2021 14:48:54,
44.0,0.0003489628143142909,0.0002615094999782741,1.32271146774292,17/02/2021 14:48:54,
45.0,0.0003430516517255455,0.00025627767900004983,1.3266746997833252,17/02/2021 14:48:54,
46.0,0.0003432350931689143,0.00028373184613883495,1.2706024646759033,17/02/2021 14:48:54,
47.0,0.0003496028948575258,0.0002516391105018556,1.337141513824463,17/02/2021 14:48:54,
48.0,0.00034052415867336094,0.00030495121609419584,1.314943552017212,17/02/2021 14:48:54,
49.0,0.00034025587956421077,0.000259654683759436,1.326958417892456,17/02/2021 14:48:54,
50.0,0.0003398539556656033,0.00025444041239097714,1.3144545555114746,17/02/2021 14:48:54,
51.0,0.0003378424153197557,0.0002561023866292089,1.3318493366241455,17/02/2021 14:48:54,
52.0,0.0003447513154242188,0.0002505106385797262,1.3261756896972656,17/02/2021 14:48:54,
53.0,0.0003488140064291656,0.00026754807913675904,1.3484997749328613,17/02/2021 14:48:54,
54.0,0.00034121813951060176,0.0002510643389541656,1.370563268661499,17/02/2021 14:48:54,
55.0,0.00033786799758672714,0.0003101794281974435,1.284562587738037,17/02/2021 14:48:54,
56.0,0.00034210385638289154,0.00026886770501732826,1.3036530017852783,17/02/2021 14:48:54,
57.0,0.00033452262869104743,0.0002546307514421642,1.253690481185913,17/02/2021 14:48:54,
58.0,0.00034099031472578645,0.0002474588400218636,1.3322596549987793,17/02/2021 14:48:54,
