TIME,MONTH,DAY,YEAR,HOUR,WIND_SPEED,WIND_DIR,TEMP,RH,BAROMETER,RADIATION,INNER_TEMP,PM10,PM1,PM2.5
42391.00,1,22,2016,0,1.07296,72.332,18.1039,6.5437,1015.22,1.07066,27.3453,36.1397,25.6,28.6919
42391.04,1,22,2016,1,1.07773,71.33,17.4112,6.6196,1015.17,1.07248,27.0241,39.9764,29.0217,32.4467
42391.08,1,22,2016,2,0.89498,54.714,16.7823,6.7501,1014.94,1.06276,26.6746,61.146,44.7332,52.351
42391.13,1,22,2016,3,0.80326,54.04,16.213,6.8683,1014.64,1.10104,26.2066,45.2592,35.5036,40.6419
42391.17,1,22,2016,4,0.87069,63.743,15.6366,6.9378,1014.75,1.09314,25.7744,30.8247,25.4,27.9542
42391.21,1,22,2016,5,0.94465,50.594,15.3169,7.0097,1014.88,1.08646,25.368,17.7081,14.353,15.9593
42391.25,1,22,2016,6,0.89393,54.582,15.1004,7.0897,1015.3,1.09679,24.9618,17.9138,13.2069,15.2
42391.29,1,22,2016,7,0.80101,57.917,15.1877,7.2178,1016.08,1.08585,24.697,21.0696,13.4096,16.5354
42391.33,1,22,2016,8,0.85427,46.3345,15.2013,7.3306,1017.01,1.09557,24.5663,21.8119,14.2529,16.3219
42391.38,1,22,2016,9,0.95053,56.232,15.3937,7.0607,1017.91,18.1392,24.4559,35.1302,22.5209,26.0023
42391.42,1,22,2016,10,1.37636,59.73,15.7434,4.62461,1018.08,54.627,24.5356,36.4252,16.0983,24.6648
42391.46,1,22,2016,11,0.76558,50.039,16.0261,0.64006,1017.88,81.484,24.6439,40.3811,14.0169,26.9142
42391.50,1,22,2016,12,1.1013,54.292,16.1346,0.359896,1017.39,92.542,24.6596,38.4423,14.8513,25.6257
42391.54,1,22,2016,13,0.92417,60.157,16.2247,0.362196,1016.32,92.784,24.9342,51.177,22.7892,34.1072
42391.58,1,22,2016,14,1.00694,56.722,16.1483,1.10477,1015.32,91.318,25.1245,55.851,29.0156,37.4631
42391.63,1,22,2016,15,0.93243,48.2057,16.0778,1.74162,1014.95,78.256,25.0784,50.765,27.2006,34.6764
42391.67,1,22,2016,16,1.33948,59.813,16.1216,2.21146,1015.04,35.6441,25.0522,41.3086,24.3042,29.3486
42391.71,1,22,2016,17,1.36039,59.774,15.9227,2.4783,1015.76,6.3662,24.9568,36.33,23.1819,26.6069
42391.75,1,22,2016,18,1.1412,54.76,15.4178,3.80816,1016.58,1.06094,24.6251,26.6553,20.3663,22.376
42391.79,1,22,2016,19,1.35995,51.162,14.9832,2.66237,1017.65,1.08099,24.329,24.075,16.4191,18.4659
42391.83,1,22,2016,20,1.09126,55.493,14.6249,0.63329,1018.67,1.06762,23.9984,39.6461,17.5311,27.2883
42391.88,1,22,2016,21,1.48712,62.264,14.6387,0.359592,1019.84,1.04514,23.6775,43.4075,16.9369,28.9375
42391.92,1,22,2016,22,1.69574,57.707,14.4964,0.359505,1020.66,1.1053,23.5627,34.1294,14.0928,22.7533
42391.96,1,22,2016,23,1.5704,56.77,14.2816,0.361502,1021.3,1.10408,23.4312,31.5452,13.6476,21.05
42392.00,1,23,2016,0,1.32199,62.597,13.9784,0.360677,1021.79,1.1053,23.1873,25.5377,12.8344,17.4197
42392.04,1,23,2016,1,1.44616,51.903,13.4646,0.357552,1022.14,1.06701,22.9662,21.1271,11.8212,15.0424
42392.08,1,23,2016,2,1.49304,55.283,13.2545,0.358247,1022.1,1.098,22.7008,25.8889,14.0127,17.8619
42392.13,1,23,2016,3,1.46636,62.383,13.2024,0.359158,1022.14,1.10651,22.4374,22.5486,12.227,15.6351
42392.17,1,23,2016,4,1.68522,57.174,13.0112,0.357075,1022.42,1.07613,22.2804,18.8292,10.6139,13.2264
42392.21,1,23,2016,5,1.32569,50.268,12.6953,0.358116,1023.28,1.1053,22.097,16.4642,9.7925,11.6321
42392.25,1,23,2016,6,1.6032,58.424,12.6416,0.357726,1024.27,1.07431,21.7949,22.8061,12.2204,15.5653
42392.29,1,23,2016,7,1.85961,61.904,12.3486,0.360286,1025.38,1.06276,21.6211,29.265,14.0983,19.6433
42392.33,1,23,2016,8,1.7934,55.451,12.2962,0.359418,1026.64,4.25469,21.512,29.2605,14.2816,19.5079
42392.38,1,23,2016,9,1.80772,56.806,12.1862,0.362066,1028.22,23.8802,21.3804,32.4395,16.1184,21.6474
42392.42,1,23,2016,10,1.3399,60.268,12.128,0.360938,1029.49,47.7957,21.3612,36.9841,18.4659,24.7364
42392.46,1,23,2016,11,1.63706,54.686,11.7859,0.361198,1029.86,57.858,21.2999,38.57,13.045,18.5675
42392.50,1,23,2016,12,1.37526,54.644,10.6996,0.361458,1029.69,56.785,20.6727,18.2235,12.2706,13.7941
42392.54,1,23,2016,13,1.18931,54.786,10.1122,0.3625,1029.05,100.44,20.0887,14.3297,10.0595,11.5054
42392.58,1,23,2016,14,1.26056,54.568,10.3595,0.361241,1028.24,139.411,19.7998,50.864,11.3182,20.6333
42392.63,1,23,2016,15,1.18517,39.2072,10.4269,0.359462,1027.93,79.636,19.6632,82.943,12.9921,23.3737
42392.67,1,23,2016,16,1.30827,53.477,10.3897,0.360851,1027.89,63.657,19.707,75.069,15.9764,24.9236
42392.71,1,23,2016,17,1.32438,58.866,10.4067,0.360851,1028.26,22.335,19.8025,38.1427,21.7284,26.7788
42392.75,1,23,2016,18,1.31289,54.747,10.2036,0.361155,1029.17,1.04149,19.6073,62.256,23.4218,29.5764
42392.79,1,23,2016,19,0.9189,37.9269,10.0623,0.360851,1030.04,1.03177,19.5185,71.03,28.11,33.74
42392.83,1,23,2016,20,0.73814,39.8404,9.7109,0.359462,1030.94,1.01354,19.3987,40.6714,26.1857,29.8571
42392.88,1,23,2016,21,1.05583,48.8882,9.6396,0.354601,1031.64,0.99531,19.1762,55.029,29.1472,34.3139
42392.92,1,23,2016,22,1.04083,36.6034,9.2013,0.353602,1032.36,1.07977,19.0338,45.6612,28.3245,31.8694
42392.96,1,23,2016,23,0.99638,42.2742,8.5577,0.355382,1032.77,1.14661,18.6053,48.1,32.4586,35.4568
42393.00,1,24,2016,0,0.87489,45.2297,7.8159,0.354731,1032.88,1.11563,17.9779,40.7722,35.8589,37.3922
42393.04,1,24,2016,1,1.16316,40.649,7.8155,0.354253,1032.79,1.10104,17.5361,56.5,48.9561,52.01
42393.08,1,24,2016,2,1.13188,33.6804,7.7634,0.354991,1032.9,1.11745,17.2366,41.9667,39.0222,40.3222
42393.13,1,24,2016,3,0.63067,37.4831,7.4448,0.353299,1033.06,1.10469,16.9655,59.664,36.2643,40.6929
42393.17,1,24,2016,4,1.06139,19.2825,6.8173,0.354818,1033.2,1.11259,16.8653,43.5128,36.2574,38.9447
42393.21,1,24,2016,5,1.07644,23.4421,6.6345,0.355208,1034.15,1.09071,16.655,38.1427,21.7284,26.7788
42393.25,1,24,2016,6,0.79109,32.6409,6.5372,0.354557,1034.79,1.09861,16.3141,39.0633,34.14,36.7233
42393.29,1,24,2016,7,0.88082,21.8036,6.1579,0.355122,1036.1,1.05972,16.1776,40.3111,34.1198,36.7494
42393.33,1,24,2016,8,0.85378,27.6965,5.7992,0.355946,1037.71,1.15148,15.9966,39.6529,34.1486,36.6614
42393.38,1,24,2016,9,0.67338,16.4699,5.8942,0.356467,1039.05,9.1626,15.7311,42.9909,34.4303,38.2212
42393.42,1,24,2016,10,0.96163,23.4834,5.7559,0.353125,1040.11,37.577,15.5992,32.6406,27.5287,29.699
42393.46,1,24,2016,11,0.8992,20.5569,5.7544,0.35599,1040.11,59.137,15.504,29.6103,24.3485,26.3015
42393.50,1,24,2016,12,0.6751,14.8646,5.7944,0.35434,1039.56,72.198,15.3664,23.4548,19.0468,20.8274
42393.54,1,24,2016,13,0.68106,12.8087,6.3016,0.355512,1038.32,79.505,15.4917,21.2692,16.8956,19.0418
42393.58,1,24,2016,14,1.21197,19.2146,6.6578,0.352995,1037.22,75.382,15.6243,32.8296,15.3366,22.238
42393.63,1,24,2016,15,0.9318,33.3758,7.3069,0.353429,1035.88,118.891,15.7494,43.8667,17.6,29.2333
42393.67,1,24,2016,16,0.98435,53.957,7.8317,0.354731,1035.57,81.685,16.1491,66.665,16.0471,25.1471
42393.71,1,24,2016,17,1.04504,32.3317,8.185,0.352865,1035.54,37.6985,16.4902,70.749,17.5097,26.3129
42393.75,1,24,2016,18,0.74461,13.8364,8.3385,0.354036,1036.08,1.38967,16.6358,70.496,19.8157,28.5846
42393.79,1,24,2016,19,0.65781,17.8299,8.3184,0.35408,1036.73,1.05851,16.7924,72.832,24.5524,34.5413
42393.83,1,24,2016,20,0.69497,352.284,8.2898,0.355122,1037.3,1.06641,16.9824,76.718,28.4127,38.5073
42393.88,1,24,2016,21,0.73833,352.799,8.2177,0.354818,1037.51,1.0579,17.0554,72.564,27.1154,36.6231
42393.92,1,24,2016,22,0.60192,5.2959,8.2185,0.354123,1037.57,1.06215,17.2005,80.063,25.0164,36.0096
42393.96,1,24,2016,23,0.73016,331.563,8.2254,0.353863,1037.57,1.08403,17.3208,89.235,28.81,39.505
42394.00,1,25,2016,0,0.91458,322.696,8.2087,0.354167,1037.1,1.0822,17.3479,86.107,26.8835,35.9309
42394.04,1,25,2016,1,0.85804,322.262,8.1973,0.355729,1036.48,1.11137,17.4586,64.839,28.85,36.0194
42394.08,1,25,2016,2,0.90682,315.021,8.2331,0.356424,1035.66,1.12899,17.571,55.55,34.1361,40.1308
42394.13,1,25,2016,3,1.17277,316.601,8.2718,0.354601,1034.96,1.10226,17.5456,58.55,35.2672,42.1289
42394.17,1,25,2016,4,1.12986,318.704,8.187,0.356727,1034.34,1.11623,17.5803,58.831,35.1881,41.905
42394.21,1,25,2016,5,1.01489,317.123,8.2321,0.355946,1034.16,1.12413,17.5735,60.745,35.0858,42.1072
42394.25,1,25,2016,6,1.16565,313.417,8.3232,0.356424,1034.24,1.11137,17.545,59.962,34.3944,41.7317
42394.29,1,25,2016,7,1.02477,317.684,8.4521,0.354123,1034.63,1.0822,17.5974,65.546,35.8986,44.7617
42394.33,1,25,2016,8,0.87873,321.245,8.6554,0.354253,1034.88,7.3901,17.7217,82.786,44.8669,56.184
42394.38,1,25,2016,9,0.79519,319.93,9.0773,0.354688,1035.53,62.673,17.4932,79.318,41.4906,52.887
42394.42,1,25,2016,10,0.88085,0.81323,9.6031,0.356988,1035.7,144.27,17.9026,38.1427,21.7284,26.7788
42394.46,1,25,2016,11,0.84563,15.0447,10.0533,0.364497,1035.48,229.299,17.7728,55.842,29.5953,34.6766
42394.50,1,25,2016,12,0.50648,22.5252,10.6934,0.362717,1034.2,369.44,18.0646,68.993,35.9717,42.2792
42394.54,1,25,2016,13,0.83523,42.6688,11.1962,0.361241,1032.61,362.172,19.3767,69.316,34.6142,40.5208
42394.58,1,25,2016,14,1.07888,55.247,11.5058,0.360938,1031.26,340.167,20.2309,72.088,39.2742,45.7292
42394.63,1,25,2016,15,1.11483,65.155,11.7656,0.361024,1029.71,253.712,20.7717,75.049,35.7083,42.9017
42394.67,1,25,2016,16,0.74605,338.715,11.7197,0.360156,1028.96,118.849,21.0854,75.053,39.4017,60.841
42394.71,1,25,2016,17,0.70385,2.7436,11.3838,0.359549,1028.64,51.525,21.0355,75.482,39.5292,45.8817
42394.75,1,25,2016,18,0.63217,326.323,11.2723,0.360764,1028.57,1.06701,20.7035,96.619,41.3636,50.218
42394.79,1,25,2016,19,0.92487,322.796,11.2089,0.358854,1028.89,1.05972,20.5693,104.425,47.6412,56.979
42394.83,1,25,2016,20,1.22217,318.059,10.0437,0.360243,1029.95,1.07917,20.3482,61.198,47.3533,53.454
42394.88,1,25,2016,21,1.23457,315.095,8.0606,0.358637,1030.66,1.04878,19.5273,52.14,45.134,48.342
42394.92,1,25,2016,22,1.02889,312.613,8.1225,0.356858,1030.66,1.01354,18.8634,0.045714,0.045714,0.045714
42394.96,1,25,2016,23,1.06928,317.518,8.4246,0.355122,1030.39,1.02205,18.5809,38.1427,21.7284,26.7788
42395.00,1,26,2016,0,0.88636,327.181,8.4463,0.35651,1030.2,1.04271,18.3979,38.1427,21.7284,26.7788
42395.04,1,26,2016,1,0.57189,37.4934,8.2153,0.354991,1029.57,1.0263,18.3077,38.1427,21.7284,26.7788
42395.08,1,26,2016,2,1.16486,76.829,7.8538,0.354601,1029.16,1.002,18.06,38.1427,21.7284,26.7788
42395.13,1,26,2016,3,1.33305,70.282,7.391,0.355773,1028.48,1.06094,17.7771,38.1427,21.7284,26.7788
42395.17,1,26,2016,4,1.04702,84.978,6.9728,0.355165,1028.21,1.04453,17.5639,38.1427,21.7284,26.7788
42395.21,1,26,2016,5,1.20684,72.204,6.5872,0.354905,1027.91,1.04878,17.3049,38.1427,21.7284,26.7788
42395.25,1,26,2016,6,0.65869,58.74,6.4086,0.357075,1028.08,1.03906,16.9618,38.1427,21.7284,26.7788
42395.29,1,26,2016,7,0.94947,75.887,6.573,0.355295,1028.32,1.04149,16.807,38.1427,21.7284,26.7788
42395.33,1,26,2016,8,0.79564,85.301,6.7954,0.354601,1028.58,1.02326,16.8053,38.1427,21.7284,26.7788
42395.38,1,26,2016,9,0.75797,6.6517,6.7809,0.354297,1029.59,9.9148,16.7643,38.1427,21.7284,26.7788
42395.42,1,26,2016,10,0.6746,345.04,6.8629,0.356597,1030.3,10.1925,16.6688,38.1427,21.7284,26.7788
42395.46,1,26,2016,11,0.65555,11.6328,6.8546,0.357205,1029.77,41.1724,16.5789,38.1427,21.7284,26.7788
42395.50,1,26,2016,12,0.82419,40.565,6.5314,0.355729,1028.87,71.401,16.3863,38.1427,21.7284,26.7788
42395.54,1,26,2016,13,0.95801,24.3114,6.4565,0.356207,1027.8,66.981,16.3382,38.1427,21.7284,26.7788
42395.58,1,26,2016,14,0.70416,37.9178,6.5985,0.354644,1026.86,44.9258,16.3153,38.1427,21.7284,26.7788
42395.63,1,26,2016,15,0.77786,37.7654,6.5852,0.355165,1025.73,91.15,16.2089,38.1427,21.7284,26.7788
42395.67,1,26,2016,16,0.81284,20.2935,6.8098,0.354731,1025.2,41.9168,16.3088,0,0,0
42395.71,1,26,2016,17,0.59286,350.577,7.0606,0.35599,1025.73,1.42127,16.4192,0,0,0
42395.75,1,26,2016,18,0.60841,26.3429,7.2178,0.354601,1025.33,1.02326,16.3771,0,0,0
42395.79,1,26,2016,19,0.79756,14.4553,7.1874,0.352214,1025.54,1.00929,16.4015,0,0,0
42395.83,1,26,2016,20,0.72206,5.8139,7.0093,0.35599,1025.76,1.04757,16.3643,0,0,0
42395.88,1,26,2016,21,0.55659,4.86684,7.0299,0.354644,1026.14,1.02691,16.2398,0,0,0
42395.92,1,26,2016,22,0.66836,334.335,7.1424,0.353255,1026.43,1.04332,16.3081,0,0,0
42395.96,1,26,2016,23,0.85822,328.157,7.1942,0.354644,1026.53,1.07127,16.3809,0,0,0
42396.00,1,27,2016,0,0.402131,25.1024,7.1574,0.354991,1026.02,1.02934,16.3703,0,0,0
42396.04,1,27,2016,1,0.7539,67.976,7.2611,1.08615,1025.22,1.00625,16.5132,0,0,0
42396.08,1,27,2016,2,0.68238,45.8761,7.1405,2.90729,1024.69,1.04149,16.643,0,0,0
42396.13,1,27,2016,3,0.55498,44.935,7.1242,4.99462,1023.44,1.06458,16.6175,0,0,0
42396.17,1,27,2016,4,0.51981,354.379,7.2885,6.1998,1022.87,1.02813,16.7008,0,0,0
42396.21,1,27,2016,5,0.69029,329.122,7.3822,7.0303,1022.53,1.06762,16.8435,0,0,0
42396.25,1,27,2016,6,0.60559,326.343,7.61,7.4308,1022.81,1.05729,16.9775,0,0,0
42396.29,1,27,2016,7,0.48467,355.846,7.7558,7.8046,1023.3,1.04635,17.15,0,0,0
42396.33,1,27,2016,8,0.485371,41.5557,8.0862,8.3299,1023.43,22.2068,17.2665,0,0,0
42396.38,1,27,2016,9,0.76065,330.518,8.5313,9.4094,1023.67,109.838,17.5077,0,0,0
42396.42,1,27,2016,10,0.68146,328.992,8.8859,10.3064,1023.98,213.642,17.974,0,0,0
42396.46,1,27,2016,11,0.59554,343.366,9.4549,10.8187,1023.33,332.104,18.6552,0,0,0
42396.50,1,27,2016,12,0.7956,327.915,10.6396,8.8138,1022.36,274.139,19.3611,0,0,0
42396.54,1,27,2016,13,0.83439,311.614,11.6924,1.06207,1021.11,158.667,19.9594,0,0,0
42396.58,1,27,2016,14,0.75916,329.653,11.5878,0.441753,1019.61,73.739,20.2191,0,0,0
42396.63,1,27,2016,15,0.94101,306.432,11.4425,0.97582,1019.3,70.276,20.1528,0,0,0
42396.67,1,27,2016,16,0.55386,322.634,11.5274,0.490842,1018.86,24.5942,20.1807,0,0,0
42396.71,1,27,2016,17,0.59844,136.554,11.2057,3.22079,1018.86,3.11354,20.1079,6.5435,5.3158,5.655
42396.75,1,27,2016,18,0.65289,80.78,11.0359,5.5632,1019.13,1.07248,19.9723,86.732,71.642,76.152
42396.79,1,27,2016,19,0.91239,83.804,11.0511,6.7474,1019.27,1.06276,20.0296,93.23,78.942,82.713
42396.83,1,27,2016,20,0.73631,81.981,11.0429,7.345,1019.45,1.05851,20.0546,96.422,83.014,88.477
42396.88,1,27,2016,21,0.53773,23.772,10.8793,7.4703,1020.28,1.07613,19.9771,102.901,81.569,88.002
42396.92,1,27,2016,22,0.111471,355.925,10.8122,7.6262,1020.19,1.08524,19.9238,83.458,70.389,74.964
42396.96,1,27,2016,23,0.87305,159.382,10.9132,7.97,1019.81,1.06215,19.9141,79.207,64.487,69.272
42397.00,1,28,2016,0,0.224807,118.101,10.7339,8.2335,1019.85,1.09071,19.7577,53.521,44.6804,47.2272
42397.04,1,28,2016,1,0.69115,315.944,10.6348,8.5916,1019.24,1.06094,19.6508,42.685,39.53,41.18
42397.08,1,28,2016,2,0.284839,245.627,10.7484,8.9533,1018.83,1.09253,19.6835,54.371,50.032,51.821
42397.13,1,28,2016,3,0.58681,57.435,10.7419,9.1794,1017.92,1.07491,19.6236,49.1043,46.3116,47.6927
42397.17,1,28,2016,4,0.62312,332.326,10.746,9.3717,1017.05,1.07248,19.6681,60.139,57.748,59.417
42397.21,1,28,2016,5,1.05723,311.683,10.8378,9.547,1017.11,1.10165,19.774,68.738,64.671,66.747
42397.25,1,28,2016,6,0.86476,316.748,10.8804,9.6739,1016.85,1.11684,19.7,67.708,62.368,64.879
42397.29,1,28,2016,7,0.65594,317.94,11.0463,9.8217,1017.09,1.0895,19.7771,68.119,62.371,64.753
42397.33,1,28,2016,8,1.09769,309.224,11.3212,9.9785,1017.85,1.41398,19.8423,69.771,63.288,65.998
42397.38,1,28,2016,9,1.02816,314.794,11.4317,10.0933,1018.71,13.6901,19.7931,75.072,68.45,71.681
42397.42,1,28,2016,10,1.11454,312.102,11.7271,10.2446,1018.94,63.387,19.9314,76.569,71.248,74.139
42397.46,1,28,2016,11,0.99436,314.521,11.8179,10.392,1018.63,30.0332,20.2243,84.353,75.077,79.55
42397.50,1,28,2016,12,0.99583,317.522,12.0418,10.6721,1017.57,70.734,20.3894,76.693,65.776,69.608
42397.54,1,28,2016,13,1.05756,304.094,12.2579,11,1016.33,131.705,20.7045,72.021,66.496,68.447
42397.58,1,28,2016,14,0.99932,301.464,12.9072,22.3776,1014.76,233.888,21.315,80.451,69.55,72.777
42397.63,1,28,2016,15,1.07826,308.475,13.4921,25.4618,1013.75,191.019,21.9391,109.762,70.972,79.687
42397.67,1,28,2016,16,0.55028,331.616,14.5993,19.9582,1013.31,197.478,22.5334,102.292,67.552,75.509
42397.71,1,28,2016,17,0.90944,80.648,15.1477,13.5609,1013.33,96.166,22.9645,117.689,74.114,84.122
42397.75,1,28,2016,18,0.98805,75.232,14.7951,14.1771,1013.5,5.5575,23.0372,144.305,83.639,98.13
42397.79,1,28,2016,19,0.79606,100.037,14.1147,16.5024,1014.18,1.10286,22.9623,148.853,88.113,102.711
42397.83,1,28,2016,20,0.87875,140.091,13.7016,18.3687,1014.75,1.10712,22.7479,145.054,89.108,102.253
42397.88,1,28,2016,21,0.80183,169.17,13.5223,19.7511,1015.26,1.11441,22.4667,156.368,91.56,107.893
42397.92,1,28,2016,22,0.61971,120.666,13.6295,20.0284,1015.76,1.10894,22.4057,148.688,97.837,110.912
42397.96,1,28,2016,23,0.66888,164.993,13.4246,20.6151,1016.18,1.0895,22.3932,154.309,95.539,109.244
42398.00,1,29,2016,0,0.52902,149.465,13.2304,21.1533,1016.48,1.08342,22.2563,151.258,97.82,111.993
42398.04,1,29,2016,1,0.192203,37.9453,13.1082,21.6438,1016.44,1.10712,22.2312,162.465,103.037,117.735
42398.08,1,29,2016,2,0.66991,320.654,13.2916,22.0931,1016.15,1.13568,22.234,149.595,103.983,116.039
42398.13,1,29,2016,3,1.07713,298.63,13.6165,22.1179,1015.89,1.12717,22.1547,130.226,96.588,105.528
42398.17,1,29,2016,4,0.477203,157.806,13.8184,21.5906,1015.55,1.12049,22.2123,137.424,98.514,108.236
42398.21,1,29,2016,5,0.85647,303.709,13.8194,21.849,1015.76,1.12292,22.3629,131.872,100.233,109.264
42398.25,1,29,2016,6,1.08308,299.61,13.7675,22.6071,1016.49,1.11259,22.3326,128.49,98.725,107.032
42398.29,1,29,2016,7,0.300738,174.494,13.8095,23.3567,1017.03,1.09132,22.3631,125.768,93.662,103.105
42398.33,1,29,2016,8,0.79104,318.631,14.0265,23.8043,1017.79,13.0533,22.4848,101.627,83.262,89.449
42398.38,1,29,2016,9,0.85129,315.183,14.3891,24.0864,1018.34,62.463,22.5819,74.145,64.424,68.187
42398.42,1,29,2016,10,0.85965,323.714,14.9252,24.1137,1018.94,101.423,22.9663,52.997,45.7623,49.0417
42398.46,1,29,2016,11,0.79218,317.825,15.4135,23.3977,1018.82,165.486,23.4095,46.719,35.2237,39.1344
42398.50,1,29,2016,12,0.63534,332.84,16.6005,19.3645,1018.08,158.788,23.87,104.292,40.1326,69.744
42398.54,1,29,2016,13,0.392595,13.2085,17.278,14.9813,1016.84,242.493,24.4767,95.258,46.0161,63.761
42398.58,1,29,2016,14,0.71845,333.53,17.6888,13.0049,1015.76,187.772,25.1357,90.085,51.062,63.609
42398.63,1,29,2016,15,0.266743,311.299,18.1433,11.2888,1014.9,143.31,25.4672,100.909,53.671,68.294
42398.67,1,29,2016,16,0.58819,221.349,18.6054,9.7221,1014.71,123.922,25.8261,102.537,53.744,69.044
42398.71,1,29,2016,17,0.72435,211.961,18.258,10.2746,1014.91,16.6845,26.0667,94.863,54.399,64.791
42398.75,1,29,2016,18,0.74709,198.606,17.8576,12.3428,1015.01,1.11016,25.916,129.965,70.913,86.78
42398.79,1,29,2016,19,0.72098,243.31,17.6027,13.809,1015.46,1.098,25.8281,150.892,81.308,100.599
42398.83,1,29,2016,20,0.97868,295.723,17.5461,13.3059,1016.33,1.08828,25.6898,146.571,77.959,97.861
42398.88,1,29,2016,21,0.78706,318.86,17.2039,14.2023,1016.99,1.08889,25.4169,133.654,73.07,89.871
42398.92,1,29,2016,22,0.8247,315.909,16.8226,16.1321,1017.6,1.12109,25.2546,123.852,70.304,83.249
42398.96,1,29,2016,23,0.92819,319.993,16.488,17.5681,1017.77,1.09132,25.14,123.318,77.421,87.58
42399.00,1,30,2016,0,0.96094,315.494,16.2985,18.8751,1018.14,1.07613,24.9607,127.794,76.356,87.476
42399.04,1,30,2016,1,0.7182,314.418,16.0623,20.1425,1018.07,1.11684,24.8299,90.284,68.332,74.921
42399.08,1,30,2016,2,0.66242,338.665,15.9219,21.6383,1017.7,1.08038,24.6876,91.323,70.608,77.702
42399.13,1,30,2016,3,0.63587,0.85921,15.9461,22.5443,1017.68,1.06215,24.4902,79.367,61.394,67.564
42399.17,1,30,2016,4,0.67159,333.396,15.9497,22.5625,1017.48,1.11684,24.4866,41.3464,31.0786,33.7
42399.21,1,30,2016,5,0.61517,333.493,15.8704,22.8159,1017.55,1.09861,24.4691,43.1432,32.8095,35.0324
42399.25,1,30,2016,6,0.88879,324.3,15.8307,22.966,1017.97,1.07734,24.3813,48.3732,38.6893,41.0804
42399.29,1,30,2016,7,0.88482,325.536,15.6004,22.7224,1018.51,1.08828,24.3339,42.9797,34.4486,36.9027
42399.33,1,30,2016,8,0.71463,329.36,15.6751,22.4934,1019.15,1.09497,24.2769,50.999,39.4837,42.7163
42399.38,1,30,2016,9,0.69303,35.821,15.725,21.6615,1019.81,22.7409,24.1727,54.938,41.1873,45.4492
42399.42,1,30,2016,10,0.73959,49.1548,15.4179,20.3357,1020.27,57.247,24.1504,37.1971,25.6443,29.1086
42399.46,1,30,2016,11,0.55098,33.5485,15.1429,19.4587,1020.1,67.948,24.0513,23.5705,17.482,19.2098
42399.50,1,30,2016,12,0.57288,46.7314,15.0405,18.9171,1019.15,101.632,23.8608,25.488,18.278,20.578
42399.54,1,30,2016,13,0.78373,28.1602,15.0754,18.3261,1018.11,112.698,23.8829,47.9038,21.1434,31.934
42399.58,1,30,2016,14,0.75835,45.7527,15.378,16.9481,1016.97,70.069,23.9734,62.485,27.7033,41.7623
42399.63,1,30,2016,15,0.7448,55.809,15.6415,15.6875,1016.21,57.582,23.9879,78.307,36.0545,52.418
42399.67,1,30,2016,16,0.99106,77.751,16.0191,13.8462,1016.04,27.4082,24.1701,76.609,35.7217,51.078
42399.71,1,30,2016,17,1.10412,64.122,15.9762,13.2815,1016.1,11.3926,24.3545,112.9,49.9,75.3
42399.75,1,30,2016,18,0.8957,59.178,15.878,14.1629,1016.21,1.09618,24.297,96.593,41.4936,64.569
42399.79,1,30,2016,19,1.08224,72.511,15.4133,17.632,1016.23,1.08889,24.26,83.712,44.8544,58.622
42399.83,1,30,2016,20,0.9074,65.333,15.1178,20.7679,1016.36,1.09314,24.1803,63.36,45.1619,50.409
42399.88,1,30,2016,21,0.84937,61.375,14.8961,21.957,1016.78,1.09922,23.9616,75.193,44.9428,56.024
42399.92,1,30,2016,22,0.76159,70.6,14.9792,22.7465,1017.09,1.08403,23.9089,75.635,50.501,58.133
42399.96,1,30,2016,23,0.82434,58.394,15.0066,23.1296,1017.01,1.07127,23.9026,80.33,53.639,60.435
42400.00,1,31,2016,0,0.56404,45.0395,14.7686,23.2767,1016.87,1.10408,23.7461,59.963,47.8391,52.048
42400.04,1,31,2016,1,0.7309,52.044,14.6435,23.4115,1016.63,1.08646,23.6972,65.715,53.209,57.771
42400.08,1,31,2016,2,0.58912,25.307,14.5902,23.5832,1015.91,1.09253,23.668,66.321,44.9724,51.995
42400.13,1,31,2016,3,0.53935,21.6092,14.5911,23.7399,1015.54,1.10773,23.5144,62.973,51.015,55.334
42400.17,1,31,2016,4,0.59467,38.9878,14.5916,23.8238,1014.97,1.10894,23.4812,72.033,62.524,66.705
42400.21,1,31,2016,5,0.91785,57.378,14.6047,23.8923,1014.72,1.11319,23.4815,85.916,72.316,78.874
42400.25,1,31,2016,6,0.69437,34.0068,14.6848,23.9866,1015.26,1.10469,23.4016,56.939,30.8743,39.7657
42400.29,1,31,2016,7,0.449118,351.137,14.6964,23.9963,1015.54,1.10712,23.4584,36.9667,27.2444,29.9472
42400.33,1,31,2016,8,0.75796,0.50398,14.7848,23.9285,1016.33,3.15061,23.4899,35.669,27.5028,29.9338
42400.38,1,31,2016,9,0.66195,20.8754,14.9328,23.8786,1016.91,28.209,23.4625,59.089,51.207,53.289
42400.42,1,31,2016,10,0.53101,7.4683,15.3716,23.5914,1017.32,70.312,23.6504,58.296,47.4846,51.879
42400.46,1,31,2016,11,0.70682,3.59341,15.6458,22.7676,1017.2,72.17,23.8811,93.432,61.443,70.463
42400.50,1,31,2016,12,0.77942,358.119,16.0154,20.5762,1016.46,89.781,24.0241,91.493,45.2315,61.452
42400.54,1,31,2016,13,0.7276,348.263,16.041,20.4278,1015.48,78.229,24.2908,51.8,40.402,44.3745
