epoch,loss,val_loss,train_time
0,0.002960529084966186,0.0006368958554645166,9.46838116645813
1,0.001465146009703776,0.0005346460398134585,8.454441785812378
2,0.0012263828484835552,0.0004864184747903279,8.345876693725586
3,0.0010734852765441562,0.0004999395876152866,8.168946743011475
4,0.0009628720319799259,0.0004042456141059516,7.963714838027954
5,0.0008919441208013888,0.0003873215788265121,8.231007099151611
6,0.0008466959924371761,0.000382798980715621,8.253941297531128
7,0.0008222612020666603,0.00040454001740057805,8.158394575119019
8,0.0007948400101231449,0.0003698041679155225,8.054293632507324
9,0.0007945996051841186,0.00033868341661785187,8.134553670883179
10,0.000766942773044906,0.00034494408088852306,7.982099771499634
11,0.0007489323098202364,0.0004108840340917007,7.6885645389556885
12,0.0007484370996664846,0.00033862034887633665,7.848342657089233
13,0.0007304782931947533,0.0003356299441147496,8.003082513809204
14,0.0007266712489577813,0.0003323204149885893,8.08936619758606
15,0.0007164423710974,0.00034804689025683247,7.887473106384277
16,0.0007203362504559314,0.0003656067658154963,7.68640923500061
17,0.0006984362956589413,0.00034002150987200326,7.704061269760132
18,0.0006992044331444742,0.00034695333170425423,7.688848495483398
19,0.0007004777522248562,0.00035578847219559534,7.703798770904541
20,0.0006875264713050268,0.0003309256156411807,7.871274709701538
21,0.000683585849747992,0.00031649282610441836,8.062309265136719
22,0.0006805571057158046,0.0003245439010261881,7.9046196937561035
23,0.0006739881984327287,0.00036036503502618223,7.673097133636475
24,0.0006744083118608262,0.00032092465739973577,7.68719482421875
25,0.0006711383089702969,0.00033930337777808974,7.657430648803711
26,0.0006629319403901363,0.0003203006099580679,7.702444076538086
27,0.0006697929036064975,0.0003410112947012776,7.719637870788574
28,0.0006596865594626378,0.0003358736770360203,11.727789163589478
29,0.0006562299397780876,0.00031620178028639925,12.301001787185669
30,0.0006520523159837479,0.00031513182088133027,10.031571626663208
31,0.0006448172801921542,0.00032019366616264363,9.557997941970825
32,0.0006461134043038518,0.0003211981469581528,8.88200044631958
33,0.0006449992721428713,0.000319606907291266,8.96103572845459
34,0.0006387371589910512,0.00031558044511446236,9.146525621414185
35,0.0006342514600981941,0.0003164089461014736,9.264000654220581
36,0.0006351966407924781,0.00032530433868986587,8.165001153945923
37,0.0006304244300481008,0.0003151909222975594,8.272001504898071
38,0.0006276677200774028,0.00032271217960361335,8.04200029373169
39,0.0006244074947097094,0.0003876873680310274,8.098002672195435
40,0.0006787620130946421,0.0003124445255186674,8.628000020980835
41,0.000631051604695799,0.00030972707599680595,9.271003007888794
42,0.0006263358466846805,0.0003108937223856434,8.209513902664185
43,0.0006207101502060148,0.00032268942524444103,8.260002136230469
44,0.0006171503219534229,0.00031304815044842153,8.140998840332031
45,0.0006169675144859785,0.0003259187494819149,8.086003541946411
46,0.0006128575528453695,0.0003166343218464548,8.110000371932983
47,0.0006118910143311641,0.00030784207357864726,8.428002119064331
48,0.000609050934024433,0.0003211948644433403,8.151001214981079
49,0.0006075637321300614,0.000318414560838351,8.048999071121216
50,0.0006049702242596192,0.0003127714013473548,8.182005405426025
51,0.0006004581932382746,0.00033232117125637367,8.266000032424927
52,0.0006036947466797958,0.00032079825695957825,8.454998016357422
53,0.0006132757090002846,0.00031311210106370156,8.043998956680298
54,0.0006029356917253741,0.0003091958874784056,8.110999345779419
55,0.0005947964563776234,0.00031460690203617475,8.216000318527222
56,0.0005978630721771703,0.0003229141021520452,8.19700002670288
57,0.0005929956179386426,0.0003064119682622416,8.245002508163452
58,0.0005956070662286968,0.00030967783758372553,8.04200005531311
59,0.0005917089640521781,0.00032924666644270235,8.087999105453491
60,0.0005876346475920739,0.0003094337402168628,9.424000978469849
61,0.0005836200715215218,0.0003392759761330879,8.291255712509155
62,0.0005897344863080285,0.00030637246408729156,8.056205987930298
63,0.0005895189874126453,0.00031556433903741533,7.990997552871704
64,0.0005782750481316995,0.0003200515327271826,7.998000621795654
65,0.0005874764343964437,0.00029987604747656237,8.204830408096313
66,0.0005814478751465172,0.0003134604033569112,7.898996591567993
67,0.0005803239921286334,0.0002975879371434295,7.999321460723877
68,0.0005919599507782737,0.00031137441912630035,7.895988464355469
69,0.000583196256208085,0.00032790832723095703,7.934999704360962
70,0.0005682418322960426,0.00030139306443052516,8.035000085830688
71,0.0005607585259925124,0.00031741262753480265,8.005999565124512
72,0.0005657227019770636,0.0003074655970503253,8.138999938964844
73,0.0005572736000232796,0.00030345922912531796,8.050005912780762
74,0.0005817885252604997,0.0003190636393878034,9.304049968719482
75,0.000582145582871791,0.00030733808453294286,8.360998153686523
76,0.0005602599057663852,0.00030175164262128535,7.9309983253479
77,0.0005541651348208557,0.0003339375937682264,8.163001775741577
78,0.0005707793199920748,0.00033947885003996576,9.937051773071289
79,0.0005397481220012088,0.0003088077570682043,9.219998121261597
80,0.0005302992254357184,0.00031357009975289377,8.816000699996948
81,0.0005568813094612252,0.00030790883854296864,8.600001096725464
82,0.0005750219627917231,0.00033715758638495154,9.415999412536621
83,0.0005762861314643335,0.00031981926559241215,10.19700026512146
84,0.0005565417212611168,0.000308141381343694,9.670004844665527
85,0.000563124221512558,0.0003038113715696406,9.400568962097168
86,0.0005775087696942772,0.0003043625753190512,8.44165825843811
87,0.0005443334861056375,0.0003286239391231484,8.656031370162964
